Rank,Angle1,Distance1,Density1,Angle2,Distance2,Density2,Angle3,Distance3,Density3,Angle4,Distance4,Density4,Angle5,Distance5,Density5,Angle6,Distance6,Density6
177,5.233255487,6.073719293,0,5.030883578,4.068397771,0,2.258819029,6.151718412,2,5.233255487,0,0,0,0,0,5.518565789,4.952595587,0
177,5.233255487,6.073719293,0,5.030883578,4.068397771,0,2.258819029,6.151718412,2,5.233255487,0,0,0,0,0,5.518565789,4.952595587,2
178,3.983540767,6.168239493,0,3.536228699,7.330305413,0,4.429438643,4.825853079,2,3.983540767,0,0,0,0,0,4.002738156,6.402049066,0
178,3.983540767,6.168239493,0,3.536228699,7.330305413,0,4.429438643,4.825853079,2,3.983540767,0,0,0,0,0,4.002738156,6.402049066,3
179,6.82907249,5.734595656,1,6.0963359,5.474944055,0,0,0,0,6.82907249,0,0,0,0,0,0,0,0
179,6.82907249,5.734595656,1,6.0963359,5.474944055,1,3.615544992,4.771372162,0,6.82907249,0,0,0,0,0,0,0,0
179,6.82907249,5.734595656,1,6.0963359,5.474944055,1,3.615544992,4.771372162,1,6.82907249,0,0,0,0,0,0,0,0
179,6.82907249,5.734595656,1,6.0963359,5.474944055,1,3.615544992,4.771372162,1,6.82907249,6.738772207,1,0,0,0,0,0,0
180,5.716551059,4.61868393,0,7.026481229,4.026609905,0,4.323411185,5.525986379,3,5.716551059,0,0,0,0,0,7.247842201,5.235593358,0
180,5.716551059,4.61868393,0,7.026481229,4.026609905,0,4.323411185,5.525986379,3,5.716551059,0,0,0,0,0,7.247842201,5.235593358,2
180,5.716551059,4.61868393,0,7.026481229,4.026609905,0,3.501342955,5.052039013,2,5.716551059,0,0,0,0,0,7.247842201,5.235593358,2
180,5.716551059,4.61868393,0,7.026481229,4.026609905,0,3.501342955,5.052039013,2,5.716551059,4.239234616,3,0,0,0,7.247842201,5.235593358,2
181,4.303153807,6.487096542,0,4.185813628,6.950131261,0,2.957213603,6.494085346,7,4.303153807,0,0,0,0,0,4.216396849,5.608777731,0
181,4.303153807,6.487096542,0,4.185813628,6.950131261,0,2.957213603,6.494085346,7,4.303153807,0,0,0,0,0,4.216396849,5.608777731,1
182,6.925161412,4.315800879,0,6.900764684,5.953336542,0,6.173934891,5.420880386,2,6.925161412,0,0,0,0,0,5.74341448,4.208247429,0
182,6.925161412,4.315800879,0,6.900764684,5.953336542,0,6.173934891,5.420880386,2,6.925161412,0,0,0,0,0,5.74341448,4.208247429,1
182,6.925161412,4.315800879,0,6.900764684,5.953336542,0,5.97260876,2.33521926,2,6.925161412,0,0,0,0,0,5.74341448,4.208247429,1
182,6.925161412,4.315800879,0,6.900764684,5.953336542,0,5.97260876,2.33521926,2,6.925161412,3.867069827,1,0,0,0,5.74341448,4.208247429,1
183,4.109057759,4.162492004,0,4.570845757,5.902213094,0,3.672720093,7.665777276,5,4.109057759,0,0,0,0,0,2.911361548,7.183975267,0
183,4.109057759,4.162492004,0,4.570845757,5.902213094,0,3.672720093,7.665777276,5,4.109057759,0,0,0,0,0,2.911361548,7.183975267,1
184,6.647200121,4.397100435,0,6.8037482,4.878882397,0,3.212594766,5.958449872,3,6.647200121,0,0,0,0,0,4.943397254,4.101266004,0
184,6.647200121,4.397100435,0,6.8037482,4.878882397,0,3.212594766,5.958449872,3,6.647200121,0,0,0,0,0,4.943397254,4.101266004,1
184,6.647200121,4.397100435,0,6.8037482,4.878882397,0,5.226299789,4.367154283,3,6.647200121,0,0,0,0,0,4.943397254,4.101266004,1
184,6.647200121,4.397100435,0,6.8037482,4.878882397,0,5.226299789,4.367154283,3,6.647200121,2.999383898,2,0,0,0,4.943397254,4.101266004,1
185,4.547063332,8.021104402,0,2.507019693,2.564216435,0,4.688753451,3.573665664,1,4.547063332,0,0,0,0,0,6.269030386,3.738376025,0
185,4.547063332,8.021104402,0,2.507019693,2.564216435,0,4.688753451,3.573665664,1,4.547063332,0,0,0,0,0,6.269030386,3.738376025,1
186,4.774772299,7.018607963,0,6.673725403,5.319938752,0,7.225030266,4.687940248,2,4.774772299,0,0,0,0,0,4.131462446,4.537215328,0
186,4.774772299,7.018607963,0,6.673725403,5.319938752,0,7.225030266,4.687940248,2,4.774772299,0,0,0,0,0,4.131462446,4.537215328,1
186,4.774772299,7.018607963,0,6.673725403,5.319938752,0,6.970557138,4.86206161,2,4.774772299,0,0,0,0,0,4.131462446,4.537215328,1
186,4.774772299,7.018607963,0,6.673725403,5.319938752,0,6.970557138,4.86206161,2,4.774772299,3.781541689,2,0,0,0,4.131462446,4.537215328,1
187,3.514860869,6.00163519,0,6.131597704,4.055872124,0,3.081309988,2.860358562,3,3.514860869,0,0,0,0,0,6.194732349,6.781909819,0
187,3.514860869,6.00163519,0,6.131597704,4.055872124,0,3.081309988,2.860358562,3,3.514860869,0,0,0,0,0,6.194732349,6.781909819,1
187,3.514860869,6.00163519,0,6.131597704,4.055872124,0,3.545713005,4.292986174,4,3.514860869,0,0,0,0,0,6.194732349,6.781909819,1
187,3.514860869,6.00163519,0,6.131597704,4.055872124,0,3.545713005,4.292986174,4,3.514860869,6.825021883,2,0,0,0,6.194732349,6.781909819,1
188,3.893971342,6.589576212,0,2.938866372,7.22562117,0,4.691426044,5.571669973,3,3.893971342,0,0,0,0,0,5.191369388,6.767387263,0
188,3.893971342,6.589576212,0,2.938866372,7.22562117,0,4.691426044,5.571669973,3,3.893971342,0,0,0,0,0,5.191369388,6.767387263,2
189,3.156758518,4.645439517,2,4.922144678,3.27086596,0,0,0,0,3.156758518,0,0,0,0,0,0,0,0
189,3.156758518,4.645439517,2,4.922144678,3.27086596,1,5.551619823,5.190221972,0,3.156758518,0,0,0,0,0,0,0,0
189,3.156758518,4.645439517,2,4.922144678,3.27086596,1,5.551619823,5.190221972,4,3.156758518,0,0,0,0,0,0,0,0
189,3.156758518,4.645439517,2,4.922144678,3.27086596,1,5.551619823,5.190221972,4,3.156758518,3.69012343,1,0,0,0,0,0,0
190,3.756820677,4.264642604,0,5.570002264,5.447319056,0,5.415589989,4.149411419,2,3.756820677,0,0,0,0,0,6.873727744,4.478683813,0
190,3.756820677,4.264642604,0,5.570002264,5.447319056,0,5.415589989,4.149411419,2,3.756820677,0,0,0,0,0,6.873727744,4.478683813,2
191,4.351291878,6.441306169,0,4.07329187,5.883895036,0,3.68750755,1.156913557,3,4.351291878,0,0,0,0,0,4.295051602,7.039863377,0
191,4.351291878,6.441306169,0,4.07329187,5.883895036,0,3.68750755,1.156913557,3,4.351291878,0,0,0,0,0,4.295051602,7.039863377,3
191,4.351291878,6.441306169,0,4.07329187,5.883895036,0,8.13513385,4.788017432,2,4.351291878,0,0,0,0,0,4.295051602,7.039863377,3
191,4.351291878,6.441306169,0,4.07329187,5.883895036,0,8.13513385,4.788017432,2,4.351291878,4.054357752,1,0,0,0,4.295051602,7.039863377,3
192,4.524736176,5.430952894,0,4.260291208,5.766235885,0,3.662679631,6.398702293,2,4.524736176,0,0,0,0,0,3.961529883,5.316223886,0
192,4.524736176,5.430952894,0,4.260291208,5.766235885,0,3.662679631,6.398702293,2,4.524736176,0,0,0,0,0,3.961529883,5.316223886,3
192,4.524736176,5.430952894,0,4.260291208,5.766235885,0,6.966756514,4.499224371,3,4.524736176,0,0,0,0,0,3.961529883,5.316223886,3
192,4.524736176,5.430952894,0,4.260291208,5.766235885,0,6.966756514,4.499224371,3,4.524736176,0,0,4.930593781,3.283442661,3,3.961529883,5.316223886,3
193,3.829375603,7.114116518,0,4.597719822,2.8904357,0,6.634190083,6.810875337,3,3.829375603,0,0,0,0,0,3.104155523,7.519341639,0
193,3.829375603,7.114116518,0,4.597719822,2.8904357,0,6.634190083,6.810875337,3,3.829375603,0,0,0,0,0,3.104155523,7.519341639,1
194,6.321441371,2.948216927,0,3.7362612,6.719015101,0,4.317242863,1.800214073,3,6.321441371,0,0,0,0,0,3.407412589,5.841571124,0
194,6.321441371,2.948216927,0,3.7362612,6.719015101,0,4.317242863,1.800214073,3,6.321441371,0,0,0,0,0,3.407412589,5.841571124,2
195,4.75946454,6.875149102,0,6.914469389,5.710785847,0,7.168858171,3.777571597,4,4.75946454,0,0,0,0,0,8.700929903,4.187411061,0
195,4.75946454,6.875149102,0,6.914469389,5.710785847,0,7.168858171,3.777571597,4,4.75946454,0,0,0,0,0,8.700929903,4.187411061,2
195,4.75946454,6.875149102,0,6.914469389,5.710785847,0,8.265052689,7.644132955,3,4.75946454,0,0,0,0,0,8.700929903,4.187411061,2
195,4.75946454,6.875149102,0,6.914469389,5.710785847,0,8.265052689,7.644132955,3,4.75946454,5.919316406,2,0,0,0,8.700929903,4.187411061,2
196,7.027981237,3.535163941,0,7.163888806,6.395243228,0,4.864790023,4.006341999,2,7.027981237,0,0,0,0,0,4.570619439,5.632464892,0
196,7.027981237,3.535163941,0,7.163888806,6.395243228,0,4.864790023,4.006341999,2,7.027981237,0,0,0,0,0,4.570619439,5.632464892,2
197,5.606652785,2.9500069,0,7.759133523,6.908911516,0,5.967193729,5.159269046,3,5.606652785,0,0,0,0,0,3.73858912,4.734324095,0
197,5.606652785,2.9500069,0,7.759133523,6.908911516,0,5.967193729,5.159269046,3,5.606652785,0,0,0,0,0,3.73858912,4.734324095,1
198,6.898916584,5.577879561,2,7.673773922,3.43791372,0,0,0,0,6.898916584,0,0,0,0,0,0,0,0
198,6.898916584,5.577879561,2,7.673773922,3.43791372,3,3.951472604,3.915277454,0,6.898916584,0,0,0,0,0,0,0,0
198,6.898916584,5.577879561,2,7.673773922,3.43791372,3,3.951472604,3.915277454,4,6.898916584,0,0,0,0,0,0,0,0
198,6.898916584,5.577879561,2,7.673773922,3.43791372,3,3.951472604,3.915277454,4,6.898916584,3.578950269,2,0,0,0,0,0,0
199,3.027457588,3.405343793,0,6.292884168,7.121018671,0,4.925652568,7.499430225,4,3.027457588,0,0,0,0,0,6.851933794,3.144362775,0
199,3.027457588,3.405343793,0,6.292884168,7.121018671,0,4.925652568,7.499430225,4,3.027457588,0,0,0,0,0,6.851933794,3.144362775,1
199,3.027457588,3.405343793,0,6.292884168,7.121018671,0,4.231518432,4.26914773,2,3.027457588,0,0,0,0,0,6.851933794,3.144362775,1
199,3.027457588,3.405343793,0,6.292884168,7.121018671,0,4.231518432,4.26914773,2,3.027457588,5.706210696,2,0,0,0,6.851933794,3.144362775,1
200,3.293251373,4.255510096,0,7.241119602,4.675046509,0,6.340557685,6.616352036,3,3.293251373,0,0,0,0,0,5.22086756,5.282900345,0
200,3.293251373,4.255510096,0,7.241119602,4.675046509,0,6.340557685,6.616352036,3,3.293251373,0,0,0,0,0,5.22086756,5.282900345,2
201,4.614846953,5.549116251,0,4.312185441,4.916262172,0,6.920924593,5.476200538,4,4.614846953,0,0,0,0,0,6.203499916,4.627373973,0
201,4.614846953,5.549116251,0,4.312185441,4.916262172,0,6.920924593,5.476200538,4,4.614846953,0,0,0,0,0,6.203499916,4.627373973,1
202,5.709190049,3.839614674,0,5.568020885,6.766402947,0,5.087958957,5.085445589,2,5.709190049,0,0,0,0,0,5.247110143,7.301442061,0
202,5.709190049,3.839614674,0,5.568020885,6.766402947,0,5.087958957,5.085445589,2,5.709190049,0,0,0,0,0,5.247110143,7.301442061,1
202,5.709190049,3.839614674,0,5.568020885,6.766402947,0,5.976813781,5.408072195,3,5.709190049,0,0,0,0,0,5.247110143,7.301442061,1
202,5.709190049,3.839614674,0,5.568020885,6.766402947,0,5.976813781,5.408072195,3,5.709190049,4.438104357,1,0,0,0,5.247110143,7.301442061,1
203,5.309496548,5.589121851,0,3.120859304,3.845076422,0,7.97032708,4.373589263,5,5.309496548,0,0,0,0,0,7.665048194,5.816617258,0
203,5.309496548,5.589121851,0,3.120859304,3.845076422,0,7.97032708,4.373589263,5,5.309496548,0,0,0,0,0,7.665048194,5.816617258,1
204,7.455821598,4.943195817,0,7.746125866,3.304480828,0,5.198512714,4.674164319,3,7.455821598,0,0,0,0,0,5.754750719,5.357608071,0
204,7.455821598,4.943195817,0,7.746125866,3.304480828,0,5.198512714,4.674164319,3,7.455821598,0,0,0,0,0,5.754750719,5.357608071,1
204,7.455821598,4.943195817,0,7.746125866,3.304480828,0,3.722431514,8.146016741,4,7.455821598,0,0,0,0,0,5.754750719,5.357608071,1
204,7.455821598,4.943195817,0,7.746125866,3.304480828,0,3.722431514,8.146016741,4,7.455821598,5.322936904,2,0,0,0,5.754750719,5.357608071,1
205,5.334184269,3.91746378,0,4.65643857,4.277853009,0,6.730912716,7.043538886,5,5.334184269,0,0,0,0,0,3.659929606,3.752623551,0
205,5.334184269,3.91746378,0,4.65643857,4.277853009,0,6.730912716,7.043538886,5,5.334184269,0,0,0,0,0,3.659929606,3.752623551,1
206,3.431455293,3.710355063,0,5.935905169,3.220597685,0,5.704183715,4.023411922,2,3.431455293,0,0,0,0,0,5.365587404,5.390960543,0
206,3.431455293,3.710355063,0,5.935905169,3.220597685,0,5.704183715,4.023411922,2,3.431455293,0,0,0,0,0,5.365587404,5.390960543,2
207,4.520918556,4.847822138,0,6.12621132,6.173671368,0,5.755705438,6.961920154,6,4.520918556,0,0,0,0,0,5.412711378,5.075847143,0
207,4.520918556,4.847822138,0,6.12621132,6.173671368,0,5.755705438,6.961920154,6,4.520918556,0,0,0,0,0,5.412711378,5.075847143,1
208,7.76884486,6.855708319,0,6.735274362,6.266035931,0,4.123955552,5.778321969,3,7.76884486,0,0,0,0,0,6.12003574,3.400348084,0
208,7.76884486,6.855708319,0,6.735274362,6.266035931,0,4.123955552,5.778321969,3,7.76884486,0,0,0,0,0,6.12003574,3.400348084,2
208,7.76884486,6.855708319,0,6.735274362,6.266035931,0,6.241226969,8.343912407,3,7.76884486,0,0,0,0,0,6.12003574,3.400348084,2
208,7.76884486,6.855708319,0,6.735274362,6.266035931,0,6.241226969,8.343912407,3,7.76884486,4.539551848,2,0,0,0,6.12003574,3.400348084,2
209,6.734758535,4.498418567,0,4.891436151,5.773057613,0,4.753093969,5.22482866,2,6.734758535,0,0,0,0,0,6.476681111,6.699602017,0
209,6.734758535,4.498418567,0,4.891436151,5.773057613,0,4.753093969,5.22482866,2,6.734758535,0,0,0,0,0,6.476681111,6.699602017,1
209,6.734758535,4.498418567,0,4.891436151,5.773057613,0,4.397168482,5.685734109,2,6.734758535,0,0,0,0,0,6.476681111,6.699602017,1
210,2.846895089,5.597235795,1,5.447519988,4.396548602,0,0,0,0,2.846895089,0,0,0,0,0,0,0,0
209,6.734758535,4.498418567,0,4.891436151,5.773057613,0,4.397168482,5.685734109,2,6.734758535,0,0,3.761007512,7.35693295,1,6.476681111,6.699602017,1
210,2.846895089,5.597235795,1,5.447519988,4.396548602,1,5.854052125,5.202722406,0,2.846895089,0,0,0,0,0,0,0,0
210,2.846895089,5.597235795,1,5.447519988,4.396548602,1,5.854052125,5.202722406,3,2.846895089,0,0,0,0,0,0,0,0
210,2.846895089,5.597235795,1,5.447519988,4.396548602,1,5.854052125,5.202722406,3,2.846895089,0,0,4.33980014,7.5052773,1,0,0,0
211,5.961687907,3.602140331,0,2.857932611,4.165440576,0,5.732384933,4.086999973,3,5.961687907,0,0,0,0,0,4.11386969,5.253651207,0
211,5.961687907,3.602140331,0,2.857932611,4.165440576,0,5.732384933,4.086999973,3,5.961687907,0,0,0,0,0,4.11386969,5.253651207,3
211,5.961687907,3.602140331,0,2.857932611,4.165440576,0,4.718272129,6.546807607,2,5.961687907,0,0,0,0,0,4.11386969,5.253651207,3
212,3.313383006,3.880776072,1,4.197184491,5.643347643,0,0,0,0,3.313383006,0,0,0,0,0,0,0,0
212,3.313383006,3.880776072,1,4.197184491,5.643347643,1,4.754772876,5.501783727,0,3.313383006,0,0,0,0,0,0,0,0
211,5.961687907,3.602140331,0,2.857932611,4.165440576,0,4.718272129,6.546807607,2,5.961687907,0,0,3.14151903,4.178485689,1,4.11386969,5.253651207,3
212,3.313383006,3.880776072,1,4.197184491,5.643347643,1,4.754772876,5.501783727,3,3.313383006,0,0,0,0,0,0,0,0
212,3.313383006,3.880776072,1,4.197184491,5.643347643,1,4.754772876,5.501783727,3,3.313383006,0,0,4.86870759,3.595845816,1,0,0,0
213,5.123547181,3.549588171,2,8.682292936,7.395119451,0,0,0,0,5.123547181,0,0,0,0,0,0,0,0
213,5.123547181,3.549588171,2,8.682292936,7.395119451,2,4.302052579,7.802558775,0,5.123547181,0,0,0,0,0,0,0,0
213,5.123547181,3.549588171,2,8.682292936,7.395119451,2,4.302052579,7.802558775,2,5.123547181,0,0,0,0,0,0,0,0
213,5.123547181,3.549588171,2,8.682292936,7.395119451,2,4.302052579,7.802558775,2,5.123547181,5.070208704,1,0,0,0,0,0,0
214,3.424608035,2.759759012,0,7.112710555,2.622517398,0,4.164343291,3.118765243,2,3.424608035,0,0,0,0,0,3.908397796,5.380046105,0
214,3.424608035,2.759759012,0,7.112710555,2.622517398,0,4.164343291,3.118765243,2,3.424608035,0,0,0,0,0,3.908397796,5.380046105,3
214,3.424608035,2.759759012,0,7.112710555,2.622517398,0,6.280407953,5.364672924,4,3.424608035,0,0,0,0,0,3.908397796,5.380046105,3
215,4.287486331,4.067396527,1,4.771103895,8.184965493,0,0,0,0,4.287486331,0,0,0,0,0,0,0,0
215,4.287486331,4.067396527,1,4.771103895,8.184965493,1,5.774979611,6.231885451,0,4.287486331,0,0,0,0,0,0,0,0
215,4.287486331,4.067396527,1,4.771103895,8.184965493,1,5.774979611,6.231885451,3,4.287486331,0,0,0,0,0,0,0,0
214,3.424608035,2.759759012,0,7.112710555,2.622517398,0,6.280407953,5.364672924,4,3.424608035,4.262871759,2,0,0,0,3.908397796,5.380046105,3
215,4.287486331,4.067396527,1,4.771103895,8.184965493,1,5.774979611,6.231885451,3,4.287486331,6.374156041,2,0,0,0,0,0,0
216,4.433195875,1.944942939,0,7.064441806,3.242292104,0,2.052293704,5.466326822,2,4.433195875,0,0,0,0,0,4.229976149,5.857605167,0
216,4.433195875,1.944942939,0,7.064441806,3.242292104,0,2.052293704,5.466326822,2,4.433195875,0,0,0,0,0,4.229976149,5.857605167,1
217,7.959957389,2.931089442,0,4.281692178,5.864987195,0,5.237222043,4.388022469,6,7.959957389,0,0,0,0,0,5.224823952,4.321122044,0
217,7.959957389,2.931089442,0,4.281692178,5.864987195,0,5.237222043,4.388022469,6,7.959957389,0,0,0,0,0,5.224823952,4.321122044,1
218,5.932213321,6.194046125,2,6.264018828,5.584276139,0,0,0,0,5.932213321,0,0,0,0,0,0,0,0
218,5.932213321,6.194046125,2,6.264018828,5.584276139,2,5.179859126,2.838169982,0,5.932213321,0,0,0,0,0,0,0,0
217,7.959957389,2.931089442,0,4.281692178,5.864987195,0,3.591062363,3.660569452,2,7.959957389,0,0,0,0,0,5.224823952,4.321122044,1
218,5.932213321,6.194046125,2,6.264018828,5.584276139,2,5.179859126,2.838169982,3,5.932213321,0,0,0,0,0,0,0,0
217,7.959957389,2.931089442,0,4.281692178,5.864987195,0,3.591062363,3.660569452,2,7.959957389,4.79519564,1,0,0,0,5.224823952,4.321122044,1
218,5.932213321,6.194046125,2,6.264018828,5.584276139,2,5.179859126,2.838169982,3,5.932213321,6.723636345,2,0,0,0,0,0,0
219,3.264880869,3.579979841,1,3.541787816,7.14220311,0,0,0,0,3.264880869,0,0,0,0,0,0,0,0
219,3.264880869,3.579979841,1,3.541787816,7.14220311,1,5.088454516,7.116056667,0,3.264880869,0,0,0,0,0,0,0,0
219,3.264880869,3.579979841,1,3.541787816,7.14220311,1,5.088454516,7.116056667,3,3.264880869,0,0,0,0,0,0,0,0
219,3.264880869,3.579979841,1,3.541787816,7.14220311,1,5.088454516,7.116056667,3,3.264880869,3.798841498,1,0,0,0,0,0,0
220,6.040934437,2.351730476,0,4.599662212,2.75084294,0,6.44430506,5.928176611,2,6.040934437,0,0,0,0,0,7.218255004,4.176697216,0
220,6.040934437,2.351730476,0,4.599662212,2.75084294,0,6.44430506,5.928176611,2,6.040934437,0,0,0,0,0,7.218255004,4.176697216,1
221,3.857378715,3.757507522,0,4.777482337,7.018292822,0,3.889800512,4.913067757,5,3.857378715,0,0,0,0,0,3.118216512,5.836935626,0
221,3.857378715,3.757507522,0,4.777482337,7.018292822,0,3.889800512,4.913067757,5,3.857378715,0,0,0,0,0,3.118216512,5.836935626,2
221,3.857378715,3.757507522,0,4.777482337,7.018292822,0,5.626853937,4.066172593,3,3.857378715,0,0,0,0,0,3.118216512,5.836935626,2
221,3.857378715,3.757507522,0,4.777482337,7.018292822,0,5.626853937,4.066172593,3,3.857378715,4.814301788,1,0,0,0,3.118216512,5.836935626,2
222,3.631345546,2.851676983,0,5.43241796,2.924725303,0,2.864829258,7.931303102,3,3.631345546,0,0,0,0,0,5.361032715,4.490792136,0
222,3.631345546,2.851676983,0,5.43241796,2.924725303,0,2.864829258,7.931303102,3,3.631345546,0,0,0,0,0,5.361032715,4.490792136,1
222,3.631345546,2.851676983,0,5.43241796,2.924725303,0,6.824015613,7.73529109,2,3.631345546,0,0,0,0,0,5.361032715,4.490792136,1
222,3.631345546,2.851676983,0,5.43241796,2.924725303,0,6.824015613,7.73529109,2,3.631345546,4.308843853,1,0,0,0,5.361032715,4.490792136,1
223,6.256826391,6.238478717,0,5.020496339,3.844656397,0,3.508519218,4.048789897,4,6.256826391,0,0,0,0,0,4.300400453,5.255314728,0
223,6.256826391,6.238478717,0,5.020496339,3.844656397,0,3.508519218,4.048789897,4,6.256826391,0,0,0,0,0,4.300400453,5.255314728,2
224,5.742174005,3.646887685,0,6.18813789,6.960557594,0,2.744008215,4.359150913,3,5.742174005,0,0,0,0,0,8.195185165,6.703167132,0
224,5.742174005,3.646887685,0,6.18813789,6.960557594,0,2.744008215,4.359150913,3,5.742174005,0,0,0,0,0,8.195185165,6.703167132,1
224,5.742174005,3.646887685,0,6.18813789,6.960557594,0,2.724968195,7.577483204,2,5.742174005,0,0,0,0,0,8.195185165,6.703167132,1
224,5.742174005,3.646887685,0,6.18813789,6.960557594,0,2.724968195,7.577483204,2,5.742174005,4.093823115,2,0,0,0,8.195185165,6.703167132,1
225,4.231426817,5.972160067,0,3.803700893,7.001418752,0,4.496477415,7.290264976,3,4.231426817,0,0,0,0,0,3.042141641,6.82824852,0
225,4.231426817,5.972160067,0,3.803700893,7.001418752,0,4.496477415,7.290264976,3,4.231426817,0,0,0,0,0,3.042141641,6.82824852,3
226,2.326807377,5.091341879,1,4.975113183,4.896480122,0,0,0,0,2.326807377,0,0,0,0,0,0,0,0
226,2.326807377,5.091341879,1,4.975113183,4.896480122,1,2.930875065,4.619916794,0,2.326807377,0,0,0,0,0,0,0,0
226,2.326807377,5.091341879,1,4.975113183,4.896480122,1,2.930875065,4.619916794,2,2.326807377,0,0,0,0,0,0,0,0
226,2.326807377,5.091341879,1,4.975113183,4.896480122,1,2.930875065,4.619916794,2,2.326807377,3.688692221,1,0,0,0,0,0,0
227,3.821737683,4.098966367,0,3.468323548,4.592256951,0,5.816903939,3.704182098,3,3.821737683,0,0,0,0,0,2.62342302,8.218484503,0
227,3.821737683,4.098966367,0,3.468323548,4.592256951,0,5.816903939,3.704182098,3,3.821737683,0,0,0,0,0,2.62342302,8.218484503,3
228,3.121815918,7.111527774,0,6.882168284,5.599089212,0,5.258134327,5.761105997,2,3.121815918,0,0,0,0,0,6.936232426,5.742542566,0
228,3.121815918,7.111527774,0,6.882168284,5.599089212,0,5.258134327,5.761105997,2,3.121815918,0,0,0,0,0,6.936232426,5.742542566,1
229,4.109285146,5.878040222,1,4.121407103,2.717740117,0,0,0,0,4.109285146,0,0,0,0,0,0,0,0
229,4.109285146,5.878040222,1,4.121407103,2.717740117,1,3.101677055,4.102704232,0,4.109285146,0,0,0,0,0,0,0,0
229,4.109285146,5.878040222,1,4.121407103,2.717740117,1,3.101677055,4.102704232,3,4.109285146,0,0,0,0,0,0,0,0
229,4.109285146,5.878040222,1,4.121407103,2.717740117,1,3.101677055,4.102704232,3,4.109285146,5.734741813,1,0,0,0,0,0,0
230,6.587831722,2.499508483,0,8.393736435,3.909496319,0,5.998439349,2.718537938,2,6.587831722,0,0,0,0,0,5.793240233,4.348751622,0
230,6.587831722,2.499508483,0,8.393736435,3.909496319,0,5.998439349,2.718537938,2,6.587831722,0,0,0,0,0,5.793240233,4.348751622,3
230,6.587831722,2.499508483,0,8.393736435,3.909496319,0,7.63501916,3.255485211,2,6.587831722,0,0,0,0,0,5.793240233,4.348751622,3
230,6.587831722,2.499508483,0,8.393736435,3.909496319,0,7.63501916,3.255485211,2,6.587831722,0,0,6.447854933,3.796171725,4,5.793240233,4.348751622,3
231,5.436647197,4.579373382,0,1.104529358,2.895163202,0,3.793761362,4.390763143,1,5.436647197,0,0,0,0,0,8.385353811,4.673012108,0
231,5.436647197,4.579373382,0,1.104529358,2.895163202,0,3.793761362,4.390763143,1,5.436647197,0,0,0,0,0,8.385353811,4.673012108,1
232,5.468319348,4.036841035,0,3.719224858,3.57913935,0,7.724220751,4.218643693,5,5.468319348,0,0,0,0,0,6.478724675,7.630203081,0
232,5.468319348,4.036841035,0,3.719224858,3.57913935,0,7.724220751,4.218643693,5,5.468319348,0,0,0,0,0,6.478724675,7.630203081,2
233,3.889637301,6.84834786,0,3.826309292,3.473088672,0,5.564124427,6.485657808,3,3.889637301,0,0,0,0,0,4.740201303,4.749964501,0
233,3.889637301,6.84834786,0,3.826309292,3.473088672,0,5.564124427,6.485657808,3,3.889637301,0,0,0,0,0,4.740201303,4.749964501,1
233,3.889637301,6.84834786,0,3.826309292,3.473088672,0,6.491944222,2.789169343,3,3.889637301,0,0,0,0,0,4.740201303,4.749964501,1
233,3.889637301,6.84834786,0,3.826309292,3.473088672,0,6.491944222,2.789169343,3,3.889637301,7.016610494,2,0,0,0,4.740201303,4.749964501,1
234,7.614987752,6.265106259,0,5.183628482,4.124986621,0,3.02828167,5.861749596,3,7.614987752,0,0,0,0,0,6.457157864,5.005677282,0
234,7.614987752,6.265106259,0,5.183628482,4.124986621,0,3.02828167,5.861749596,3,7.614987752,0,0,0,0,0,6.457157864,5.005677282,2
235,4.519636082,3.640678048,1,3.794196631,2.643907248,0,0,0,0,4.519636082,0,0,0,0,0,0,0,0
234,7.614987752,6.265106259,0,5.183628482,4.124986621,0,4.473331504,6.166566136,4,7.614987752,0,0,0,0,0,6.457157864,5.005677282,2
235,4.519636082,3.640678048,1,3.794196631,2.643907248,1,5.932070374,4.141312527,0,4.519636082,0,0,0,0,0,0,0,0
235,4.519636082,3.640678048,1,3.794196631,2.643907248,1,5.932070374,4.141312527,5,4.519636082,0,0,0,0,0,0,0,0
234,7.614987752,6.265106259,0,5.183628482,4.124986621,0,4.473331504,6.166566136,4,7.614987752,7.421337525,3,0,0,0,6.457157864,5.005677282,2
235,4.519636082,3.640678048,1,3.794196631,2.643907248,1,5.932070374,4.141312527,5,4.519636082,0,0,1.608171302,5.502861856,1,0,0,0
236,6.838438645,7.426885732,2,5.968572141,3.456560296,0,0,0,0,6.838438645,0,0,0,0,0,0,0,0
236,6.838438645,7.426885732,2,5.968572141,3.456560296,2,3.07785382,7.128714322,0,6.838438645,0,0,0,0,0,0,0,0
236,6.838438645,7.426885732,2,5.968572141,3.456560296,2,3.07785382,7.128714322,2,6.838438645,0,0,0,0,0,0,0,0
236,6.838438645,7.426885732,2,5.968572141,3.456560296,2,3.07785382,7.128714322,2,6.838438645,4.806181562,1,0,0,0,0,0,0
237,6.868678042,5.408071549,0,4.677974004,5.102778813,0,3.150196242,5.246224224,3,6.868678042,0,0,0,0,0,5.226185517,5.549044797,0
237,6.868678042,5.408071549,0,4.677974004,5.102778813,0,3.150196242,5.246224224,3,6.868678042,0,0,0,0,0,5.226185517,5.549044797,1
