Rank,Camera1_Performance,Camera2_Performance,Camera3_Performance,Camera4_Performance,Camera5_Performance,Camera6_Performance,Camera7_Performance,Camera8_Performance,Camera9_Performance
122,34.01031046353724,43.839232664362,36.43700765747628,22.36712365641744,48.34864441327672,0.0,0.0,41.52709499428988,0.0
123,41.187837747246355,27.77887352286052,33.31188873599732,14.022052259316162,0.0,49.864811500775524,38.18413826025172,38.01661062679344,43.690029140244725
124,39.62297110663612,40.84836607196832,36.30888077469516,19.6378955506236,0.0,39.57104532423732,36.40518479347852,31.334882927909526,45.170086429048965
125,34.3225178154932,42.976050377354525,54.335456773082555,21.074239723391763,46.48590699461652,39.2775396251728,0.0,64.95261321476833,29.132434137484964
126,22.7919934586368,42.65204242695308,35.82962161527456,26.70253741783788,0.0,38.50097804753504,0.0,32.82060855003428,35.21147307810352
127,42.02125936627196,46.4529548490822,26.776968823635762,37.13102511119124,0.0,0.0,0.0,53.40291151342308,0.0
128,38.059734436659085,43.35122807940368,50.8882464773014,38.44556883108192,0.0,43.18452944213136,0.0,57.593409187804646,28.412636512514684
129,24.46947521192672,34.663731492870596,30.792594807889078,27.1764668100438,0.0,0.0,0.0,45.665107756476004,0.0
130,30.09099176721788,45.98242189839672,37.60604235136204,46.67551731717069,0.0,34.86790914775892,0.0,41.86647536817876,48.199128937983126
131,28.31197163807144,35.02656372949647,42.85134058279056,17.123689213276883,48.46733300455897,35.56012506118045,0.0,45.53267890209444,20.46334417365692
132,38.42422964463852,45.57116993905744,46.381540523477085,18.377086728806365,45.870260537319396,41.8918245312852,0.0,42.7068407732772,38.09499461715332
133,43.9426904541538,44.11384924801384,28.264234707051,22.465776904150005,0.0,39.95386781106048,32.77409291081532,49.67499516354144,37.014271518797685
134,50.019487614946726,38.54149710058364,47.04483795959861,26.8923486658384,0.0,29.33324665688948,44.90373681010824,38.17008359118885,39.08375689060104
135,35.23442238680052,35.44726856854208,39.84694118080668,19.44479279179664,0.0,0.0,0.0,36.759014848352365,0.0
136,20.196372011874843,59.898128447604684,41.31096975101104,7.885403489559881,0.0,39.10918587673669,39.73144016016735,25.638456232434603,27.613027238508682
137,17.87365899465312,47.70550333494096,54.67074567322913,40.31719367449952,0.0,42.97028026000848,0.0,55.065429777273245,35.278308630878364
138,40.586962711566365,37.17830896017696,47.32903619347728,34.70590596556608,0.0,0.0,0.0,30.981861014300797,0.0
139,34.575701859243125,25.54608339806512,44.6949051553474,19.424492856346443,42.30814830164012,30.373034735126204,0.0,42.74687858731324,43.35622954782888
140,36.337966099757764,46.824796107098166,52.16349126283912,21.093178008591725,0.0,36.16526112563396,32.73054675688864,37.22715349185384,45.6760225306544
141,43.06397943089221,40.26724476944948,43.31089545040384,40.865634635134526,0.0,46.748834210080766,0.0,43.692923950631446,57.32144484647239
142,44.442023426629284,52.52434303859521,50.48566710540805,17.39803166995172,0.0,50.50557932798188,39.9479688814456,35.555775218070565,29.117716700036123
143,51.33749497966236,40.83492256083904,27.02770310348304,30.249391657049724,0.0,53.18993954357628,47.78290557411464,32.71612869338932,37.548791776697996
144,35.821364985681114,42.219340204496326,34.38381833195844,18.81224396430772,0.0,46.1445781145402,42.04452120793536,27.41971046091056,59.17300262513424
145,34.20616126284968,40.62806345612532,32.0760074711094,10.070127600396162,34.570157987549045,0.0,0.0,33.99425946419136,0.0
146,33.673549202619725,39.297013325928766,47.69176341912736,18.44044351123684,35.989353735120844,26.650619382171158,0.0,45.74715687635265,24.00101910817844
147,47.507410244375365,38.41464111905128,41.60471355775503,24.760773171282445,0.0,33.852662407002285,20.987579129062162,34.98180708726752,41.00777602765751
148,34.02065854928884,50.99608171458805,36.074216185905684,38.76540541681528,0.0,34.875712186728244,0.0,37.29953410435877,36.90813515278813
149,40.53920593562004,36.419552036253684,55.00913934049416,34.05429464712396,0.0,0.0,0.0,45.376426579253405,0.0
150,24.937677187952563,36.588934052422594,60.27891391331157,31.07541587749204,0.0,46.108345497272005,0.0,41.773208972744044,30.506197664566837
151,31.46722560944344,42.68009473843548,36.69403475346213,27.72349222317132,0.0,0.0,0.0,41.6787972761738,0.0
152,37.53222837009108,53.87483564990876,37.765155632115686,36.98865153172596,0.0,0.0,0.0,47.73655854311612,0.0
153,40.41958883800972,37.99419359708984,55.69754007152427,22.21988758722272,0.0,36.46440998568836,31.59655788397796,40.13580270173476,41.024443596183765
154,48.26219380321136,45.073799125531366,35.539374436401886,26.3275349692148,0.0,53.86773400131513,48.777729256735526,53.63159353971876,31.155362105633564
155,35.72061523054172,47.42825138207056,47.07709889838711,42.33963094465008,0.0,41.60025182359516,0.0,55.156442429837725,34.239493553503245
156,36.533215344537275,49.37458976087568,55.920931723190634,21.97774309659516,39.11549204146048,0.0,0.0,31.935297221000685,0.0
157,36.13323456049636,50.81217094148221,48.18887247010216,36.26139905213236,0.0,42.91290079311024,0.0,39.14280116100344,34.49135231899281
158,41.9807098012286,42.987764149425644,60.46793165844873,25.31697830005868,0.0,23.241846340939603,44.471583967348316,37.9422877055676,36.69492447498016
159,46.16694819536764,51.04422836014052,42.785412789970046,41.32829857696028,0.0,40.420698993917405,0.0,38.87592742341132,26.862452399607843
160,27.761848382574318,35.96308407975569,41.783378356988486,8.617108946547642,0.0,38.289274361017966,41.21779997934876,36.606858277373604,47.80760173265196
161,35.84957371990556,42.93467102683888,41.56821414519588,29.239767193931282,0.0,47.89226186876044,33.1342727425388,38.04782630608252,42.93782855662936
162,34.809460553992366,34.3139769435276,32.13917540892153,29.026485983782642,0.0,0.0,0.0,41.25889187363413,0.0
163,29.981769482537562,40.866840853534,53.72653936000271,45.14053515213916,0.0,48.349362891033245,0.0,51.131429527127835,28.61206031923176
164,32.592673840102805,46.82910947975108,38.115729885459324,37.825253466962806,0.0,0.0,0.0,32.139585075910205,0.0
165,37.218657740062,36.868225134362206,38.395212553612964,16.1098736565766,0.0,40.083756654830204,54.84263087581949,40.50971902946232,32.622752460701044
166,40.453254115832685,39.15938970058528,50.59622389574876,28.29747715913144,0.0,26.972388683486443,0.0,38.68284826745524,36.394393332026596
167,48.70028080725288,41.09192396322524,37.16172579673061,40.79654754239384,0.0,34.54073222212452,0.0,44.525451003245124,45.42099399708812
168,37.59942516607868,50.21710800461252,34.32295534664004,21.21621365053692,0.0,26.393269580364564,42.212364537226684,36.05105698775861,35.34202141895672
169,42.46031512774328,38.27996815568484,43.462692989132876,46.05157186288904,0.0,40.41108332309904,0.0,42.7547368561314,50.35283675003972
170,41.7612337120386,29.570504439911122,48.379048085837084,32.14648069299496,0.0,22.70251017530524,0.0,53.77710514007713,37.614250753251554
171,60.02444904391028,46.241548396699606,38.93419255459648,54.22051394024132,0.0,34.420252259537,0.0,31.45272224635952,43.036436003275966
172,37.946348344047124,52.01957380391909,36.29879581259472,36.77006145409124,0.0,48.6621461725198,0.0,32.4383276262198,38.61296015839092
173,50.55646917284653,47.06243648402304,53.04038941713172,27.717773456426002,0.0,36.02556652611296,50.41640490715188,35.3306372398086,50.115407492374075
174,37.26292429719348,56.3087703067118,50.58859319170836,25.90448921507884,0.0,0.0,0.0,40.32905661990628,0.0
175,34.76756719791264,41.08518746835236,28.37358218993392,16.85059131064024,0.0,34.776314751897765,44.73052239027192,32.01567596540612,46.6747515992778
176,33.514787608760244,43.99578594522197,42.366764596135404,32.767114616701875,0.0,0.0,0.0,26.491704109224724,0.0
177,44.22789911759748,36.39712539552584,26.6077659005512,20.933021946316284,0.0,48.140501488878684,46.97465661769852,55.76567798012857,35.075464616381126
178,39.6071210406314,43.46613644954028,36.18428071000008,15.93416306878616,0.0,62.62812306380261,38.74987930876036,42.13986265882584,39.1775783327452
179,49.25467258393361,46.28511981878924,39.7053950537218,48.086684662472166,0.0,0.0,0.0,46.2300586562842,0.0
180,46.23898842186681,29.730304152045477,30.02110239062916,47.09108539836712,0.0,42.432402379845676,0.0,38.21172637880048,34.8060508401362
181,42.16100139539204,44.54377955482868,52.48376170284244,17.21261522710812,0.0,33.513576448577,38.82874762404216,22.245341321536245,48.098497820342324
182,54.76875124638112,40.429014613714045,40.34444087020128,50.70376375220196,0.0,39.181088748648996,0.0,36.22338019845268,44.52178903115153
183,32.08619905376968,41.89223540465444,47.15928020350397,16.43623103600564,0.0,26.39887649215208,39.10610837337348,18.63055890393472,36.067016582649046
184,45.581390183306155,35.375940824555485,39.61046309384055,35.55687133401576,0.0,24.737723603145085,0.0,41.86362745369148,17.697534104819923
185,49.272670936359916,20.28494451477204,39.226509791467805,18.188253328897442,0.0,23.8173921191208,49.501020942668085,34.4928207327818,38.35272389344952
186,25.66991437876696,46.29655048617444,53.4411582944772,23.00805942714364,0.0,43.03447115169329,0.0,40.51518536316192,31.083458553544684
187,35.838591640127675,29.167766367996084,39.42782571197556,37.26839414510364,0.0,49.70053356974464,0.0,38.00859979467969,40.28421678796944
188,39.93419021862284,40.657950168792524,26.810936641232562,15.57588536992508,0.0,47.37851794002456,52.65561135713096,25.573621827818883,23.18082195915656
189,29.208792142286043,32.77204255048704,49.75864293758064,42.63558962700781,0.0,0.0,0.0,44.90939394307556,0.0
190,31.0858531242852,44.069285279942726,41.25399642503867,15.02728270892632,0.0,52.47521311204564,48.337695331231764,41.8174973055068,43.04297604448936
191,44.521257157029915,30.903165731245004,44.71503211107128,43.78497377007176,0.0,54.51030446675896,0.0,39.93635740452797,22.936777522415362
192,23.443764141579315,46.50612109293289,43.406175614101045,5.9018008407274,42.61238301080216,47.87945090999048,0.0,44.43800452994029,45.89755253258696
193,42.7739684858158,29.952622088276836,36.082504759004365,15.31750241384372,0.0,42.346912555146446,43.20242677544924,34.19440384650561,47.07292496198368
194,35.07863319035736,41.821105204531605,34.51773673583232,25.2857654832912,0.0,50.261554429735476,51.00524117149228,38.79631997530868,52.238888687966444
195,47.582351307395435,38.598392419148965,45.345399864228966,41.22467698694212,0.0,24.76732655230688,0.0,37.269606916424834,35.95484762257696
196,40.25258071227989,54.236528133497366,47.8126194874458,28.11192494658136,0.0,36.20128513836908,41.657975056574,35.989967040713765,46.72114541005648
197,33.22663874057052,58.672180154908204,38.116254911931925,22.426611139072882,0.0,39.199110088346885,27.093492747251364,40.725688480798766,33.65457017027184
198,47.90718457712936,44.44675056800445,47.91862503000088,52.06858264251628,0.0,0.0,0.0,42.42967840479212,0.0
199,48.390679309069206,42.25049505130668,30.158448787786522,50.515437334895964,0.0,43.67477575223524,0.0,42.775894497366444,45.451082059697725
200,29.19504587561692,47.664664443749075,41.261096443030794,13.17300549197872,0.0,50.0016222618206,37.94091181057748,55.927112725493956,27.056403675889324
201,38.65585281358572,36.913790453101726,49.67593636636084,18.45938781088588,0.0,33.81898299933712,39.58671748963125,37.69148391221964,35.559999044211004
202,45.8126377645858,35.1584916825386,36.46689367015084,39.1555201336756,0.0,51.59579500357733,0.0,42.77165275009748,45.655237210184964
203,42.594473596628205,27.86374290425612,21.4107024693356,21.23798619225436,0.0,41.38219360968888,45.183100636445204,42.982567060915,41.89617420055304
204,32.4085684707332,36.52834356297552,52.245671306081796,30.845117426504242,0.0,43.041333219250966,0.0,43.0947490309038,30.968194168917083
205,36.00659219440232,35.73716631643137,23.54259702358924,21.336737075675202,0.0,46.50311330947548,32.428573050596,26.466155938806402,33.33072631463788
206,26.567241426340516,36.62601141654612,53.38809672759916,13.72582117300748,0.0,57.62545335546408,51.59478193334536,43.343954592909164,50.80158976914109
207,35.47496277327488,49.1995307514176,40.14968895957141,18.083674222765723,0.0,39.06307164217876,47.212931012581606,54.541714302333965,40.810824914777406
208,33.646737204710924,26.47294999807304,53.81026961532452,49.9344572362606,0.0,38.30245990292012,0.0,43.0293305056502,41.020096736376445
