Rank,Camera1_Performance,Camera2_Performance,Camera3_Performance,Camera4_Performance,Camera5_Performance,Camera6_Performance
27,34.967737747920005,41.339139896450035,44.1621451293634,21.394568248574764,40.14335587442568,0.0
28,47.198293518359286,52.54520661230704,39.04745391733168,33.67435419912448,0.0,0.0
29,43.72433377413504,49.32996705628828,44.15061625517056,43.88355877589733,0.0,49.27349575875636
30,31.615017803432156,53.756510521823195,47.3045225885586,39.90675558700259,0.0,0.0
31,48.395161000276396,52.116319224462956,29.99672554313228,35.848396494306996,0.0,0.0
32,46.824086599543925,45.805095501425406,52.49410182590757,58.85818612770276,0.0,0.0
33,47.554499954901964,58.850342308956,50.19160146796165,50.12526101014004,0.0,0.0
34,57.01064788370901,57.174562000559646,45.388767580299714,51.64608926813696,0.0,31.054652452699322
35,52.50420207561625,38.906361744739485,43.369022138229916,20.89442504257024,0.0,47.870260537319396
36,41.65395330523392,50.11993500103993,62.55337126220808,31.48225003785704,46.64824963856176,53.81191363936384
37,43.07555134354811,51.768338343306766,60.7210880804436,25.88790386260216,62.22764991243797,0.0
38,37.03014557041916,41.36300705960272,61.74563873110016,28.18454730571448,0.0,0.0
39,36.6189066605066,50.59397243999836,41.47806643055457,23.52998701864608,0.0,43.308148301640124
40,40.68880640091896,58.668125700880694,49.55637013334735,27.42279626353628,0.0,36.989353735120844
41,46.96239044817624,50.01187243581361,48.644736576507604,32.1055985216438,0.0,44.61238301080216
42,59.019267632554204,52.831832858614966,36.515186901282235,30.43804106208664,0.0,41.34776641470244
43,38.32695508322088,46.05135612121133,44.75462962655376,50.89898207726116,0.0,31.228314221808727
44,39.38988134501536,49.913851521987176,41.87556255855992,17.61782157603744,0.0,20.4846887405648
45,67.09857340118307,59.76543284236704,35.457169727001926,65.02870636839116,0.0,30.495292285173925
46,61.21529586647036,45.67535608422848,38.410042734292475,38.019502012146724,28.82396575064668,0.0
47,33.70611853224116,56.50479955893664,39.09863901043872,44.84070744631188,0.0,49.77471239664096
48,40.00451281817268,54.60550901666781,51.863841244299365,30.93275772937388,0.0,0.0
49,62.1471514087504,48.40797384331408,40.70271983976353,33.04487113500281,0.0,49.51527576838644
50,48.31985018804692,58.45427809878836,38.03523526633364,52.53786074105604,0.0,0.0
51,51.59577343719752,58.94282980449452,40.746136291704474,52.86873730562872,0.0,0.0
52,43.880651608844566,38.99876778635413,53.43569973291415,45.44373677871613,0.0,43.31211671034324
53,54.937751682535485,51.42455037261677,40.23540184676676,45.83567096772172,0.0,0.0
54,42.00326310293641,56.60706835190192,33.976740911042924,29.24102099155268,0.0,37.71808544497313
55,50.409346470853556,63.69093358606136,43.707411514648165,38.25725550924704,50.20304381041751,0.0
56,37.996942613909724,36.21891642410572,49.946525936531636,27.33685475532992,0.0,41.70499440774096
57,51.23479803093165,34.51357420183284,36.5608535407974,25.342804819602044,0.0,45.861734070465005
58,45.59220060587632,56.17865741568484,47.139377880998325,59.024457887484004,0.0,0.0
59,41.63666359926268,35.28555873478461,40.57343420682684,25.564593150648275,0.0,0.0
60,50.0455012992844,41.68837280014252,52.87720694803064,43.35313936023052,0.0,0.0
61,51.8143786126544,44.51635887800685,34.119688060906796,52.39007936186788,0.0,43.113158619042004
62,48.48990391368548,36.88972832298088,41.39134742127399,26.00933603630728,0.0,36.057951871536474
63,55.742302421779954,37.9471715404636,34.818646653892884,46.845191694663356,0.0,0.0
64,40.39570700214152,49.4492025837472,56.96219367493972,39.319657113353394,0.0,0.0
65,40.912419499699084,56.54549919915068,47.80368330732908,48.936947963680325,0.0,47.1014326683118
66,30.387729178929156,62.566100862174935,37.97892421171299,21.24888745461136,0.0,46.81929416347096
67,43.733735389671004,60.81106957305269,38.54558527172376,43.6094177416606,0.0,0.0
68,52.13814296223352,47.7137596538048,32.882604217578084,33.97265792875696,52.23099739457792,0.0
69,43.78166620925684,39.14008035239408,45.44488080522653,37.7746315771878,0.0,0.0
70,45.57138713094812,29.578725739127883,49.288500539376926,53.608218395159405,0.0,0.0
71,44.378035669863,44.31843250406221,48.13834976354048,47.58751180368832,0.0,34.878859633790206
72,56.36830299919249,47.619335972588324,49.03966986112185,49.840768262907446,0.0,41.71701510482249
73,51.32739170750965,49.71713896623592,44.99627713140201,56.88431350990929,0.0,0.0
74,49.20750376210716,53.448155767992766,29.847328201692523,31.83793648247096,0.0,53.42981259180877
75,52.094086014103404,48.35923941986644,41.761279090811364,30.904952043857563,0.0,36.583444537336916
76,47.13728008008524,48.87652448851165,37.0063015075992,31.67168333660788,0.0,59.34655518477901
77,44.45965568350508,36.38974706758701,47.4873605701668,22.949401124591684,40.17516678879056,45.897287072235045
78,45.08822303967549,49.70855644103788,24.394724823509005,20.415321382430484,0.0,38.34888139005644
79,46.085969217683555,58.18709307562069,48.409172876030006,51.709550479526236,0.0,0.0
80,46.07214346211804,40.51215371853581,45.199380450323076,29.2866049018144,61.21460720865056,33.66474293690537
81,45.36425992287112,51.126964764962366,34.58514900844612,30.520959082484083,0.0,48.23875444540347
82,32.67823561369232,51.769290319664194,65.81038158588473,36.719902024889,0.0,50.27895921178852
83,55.812875421683714,45.467511115921,55.82839549486776,52.11200370384488,0.0,0.0
84,60.53598539191256,43.71015527574077,50.350417585216675,57.112250436936804,0.0,42.95457572918052
85,54.35074082683704,50.43613385990204,37.83841480161532,52.7774529741766,0.0,40.9122810253916
86,59.38367164316553,56.02348787680469,47.00910987363568,49.15813576035484,0.0,39.59833418453525
87,32.97178121577584,47.63048609433408,31.917645029691638,17.69102221900032,0.0,41.87933365219641
88,50.07096568062749,58.678108306717,52.989997343337606,25.768091158213963,44.72912451055972,0.0
89,32.83188504073872,50.31399466249131,47.32246844274692,36.87989160701092,0.0,0.0
90,50.31899871773856,38.5542010030152,38.06409641852968,23.38239765568224,45.97589943486312,0.0
91,43.9332817150634,60.68877275763944,48.773463017723884,45.7310967240906,0.0,0.0
92,58.946739179892646,58.0087350435332,39.82783140668668,33.14032604409204,0.0,33.178315445193846
93,47.72120069463104,43.19694138651749,52.32820610366892,32.6038688689096,47.128337531431356,0.0
94,50.08467860746912,53.33309777147657,37.6162989420228,42.56932408011648,0.0,41.05660929030568
95,58.602851251159564,41.5740258159904,36.590887193209845,38.60351585671676,0.0,30.946471710553563
96,55.97584759579384,46.112954894108206,32.146754757133,34.25400593582868,0.0,42.59072564563812
97,57.39810231755532,53.61602392613485,44.019760146106,30.18080815967956,0.0,38.77979132641792
98,40.49791825218452,41.9163680343404,49.8009533910674,24.30199761558244,0.0,38.01034003734152
99,50.11657203432088,38.43979693508496,38.09737267076287,27.346295231811002,0.0,52.18573631416732
100,39.70249018268984,53.381727392933044,46.488311954687006,42.44578942349735,0.0,0.0
101,41.42139390532979,29.708920200725597,36.53764654220488,21.95861339793616,0.0,18.1117384954668
102,34.18552851123772,69.24760912101793,54.71491778347413,44.089317795261564,0.0,0.0
103,57.16600401844296,63.19406494525861,48.20028896331768,32.376336331440406,0.0,43.12756013874724
104,43.2345884560382,29.786972299582683,40.00268223851164,46.0611951265628,0.0,0.0
105,48.58114044632028,40.25935469371256,46.97437410404797,30.238438622857643,0.0,42.12376495234545
106,35.180533157008796,51.63214686609084,43.92380359542496,38.21041740611596,0.0,0.0
107,47.46163611734217,44.20427392437516,49.67276577507396,48.299019074198924,0.0,50.23035367625239
108,52.288209805554246,55.67999071884429,42.40571838824804,32.00385564082228,47.65508557667484,31.144999256569516
109,33.36271826433896,34.84818901273524,35.728927369574514,44.123854042608926,0.0,50.78665754057607
110,49.99086503807932,51.65982691752853,43.20846033519163,37.07849131522744,0.0,43.98013829347151
111,42.12224368283692,51.7375605924282,45.75859812482841,41.432562054554204,0.0,0.0
112,46.476901397313,64.00074166479828,44.79878593080292,20.6607848732286,26.961014264054928,53.68238249909724
113,62.1686221337588,42.08683494016664,38.86847255002124,56.345438176632435,0.0,43.535266216204846
114,49.18045691078176,52.07575985808253,47.78362828646924,33.86803963648184,0.0,47.841330813370796
115,54.999212757006596,37.547698865801,37.959540703777314,34.65435989667532,0.0,33.303960989030315
116,50.86869231282041,46.53739292171565,43.32760576356064,21.466851559638002,33.969067996354276,0.0
117,44.044783842357276,45.09784044595633,41.204276333226,36.89487040975484,0.0,31.940727369856447
118,43.10796372327328,50.76044659920584,34.08950047428744,30.38235776644152,0.0,34.311477173231644
119,49.9960393127236,41.988265290276125,59.32864177895081,30.821863300633485,58.72147508452343,59.68687827000916
120,53.037960353026406,51.23963270620773,43.960142533733006,43.86800580013364,0.0,48.30737404394765
121,44.208484484900524,42.3487315142656,48.36876677495309,25.10866664934108,0.0,20.132505418873883
122,53.969842805077604,66.0633473484742,31.74220260236448,27.445265854270843,38.94818681224412,0.0
123,46.317987966394284,56.81613332507565,28.477841296089245,29.83458050806616,0.0,41.39583631001212
124,41.57261335223296,47.240766998500284,33.37198474580209,25.9245994892494,0.0,53.98198786783076
125,50.99872371690148,48.307187398595005,29.490842205824485,27.3438934141798,36.76255967960248,34.83579915946032
126,54.916654647962446,46.98236405222684,54.34635472151188,54.03735008716373,0.0,54.84245753471536
127,30.857255257642002,43.7264282563054,34.3598328221074,40.096458963792834,0.0,0.0
128,61.10718356151039,59.65145676752257,43.70774685499944,42.657473273550714,0.0,46.55648617752604
129,42.18886543438288,49.10765238541044,34.35059648972773,36.675222868961676,0.0,0.0
130,61.02188377552032,37.590873225820886,46.14302264617956,62.01474416215237,0.0,37.152716930631925
131,44.783334921505244,44.314879602113635,54.360046777117596,22.522894582018605,27.543440103335403,30.84213491612256
132,37.198670667985965,46.15551897010592,52.23982328575416,18.77945062202476,34.334091795898956,48.36315157878104
133,39.91841507233836,46.778256037956886,46.19783422457533,20.46791160195308,0.0,39.25369237332656
134,56.714483963950045,52.13706358176321,48.339350983880635,35.36065726393548,0.0,42.901418009082526
135,50.117298457079364,34.75139516348956,34.134254355726725,41.97743306932376,0.0,0.0
136,56.515851929574644,28.09177094212424,32.83439632288741,29.960607458289363,0.0,43.11323783494972
137,51.415810287559204,56.95500810733436,46.43889374089372,50.68650594279311,0.0,38.153582901527884
138,45.10170481762237,55.3047137326812,43.971860861352404,28.506139024069444,0.0,0.0
139,47.6536699636708,42.36560833380372,41.6748109193808,31.385295791242562,45.5857410709394,42.98737147508816
140,44.26559805605764,37.84284785671021,31.20202471046364,29.739531631717757,0.0,56.65869861010564
141,60.50533869303965,43.23707325586984,46.08163756086237,46.280211752189246,0.0,29.324454915316522
142,33.414630252812636,43.20329315752996,59.11771729533773,20.88589992136736,0.0,34.6467631000322
143,46.9418052445148,37.957594904857764,40.98526265934272,32.2501573809308,0.0,29.944891978945243
144,47.936698283256284,49.20577814013544,45.21268399563244,29.133092227326525,0.0,33.37891602937568
145,48.8751504698064,40.39768378644896,50.31293641051329,28.24146520828868,32.46310575311133,0.0
146,53.66354483870136,49.86526571348217,36.37611344992092,32.80814471119296,34.24294395913748,50.8907695007206
147,40.1114330680258,46.67250963802416,56.45551040254559,19.7055737353106,0.0,52.03871642431448
148,52.1469435116052,51.2219524791942,47.228937446538076,42.39784088398548,0.0,34.443817102984795
149,41.00300498162244,51.51784643047988,44.437544241175765,57.150686805784524,0.0,0.0
150,56.844414959456444,45.93548798666188,56.99026563699378,63.60370701851244,0.0,29.573294887524206
151,43.64119670012276,54.46807627416624,45.975075145694596,43.86483930476124,0.0,0.0
152,45.2299504263988,51.86466450117499,48.475058137261755,52.466710592070044,0.0,0.0
153,45.691161046716964,40.24966555073348,35.833006196790194,24.330433497566524,0.0,37.24768380419132
154,40.52037765543744,48.865686835783805,52.1606791094826,23.517101039631523,0.0,41.3462601735364
155,54.690460267270126,43.421897361011126,38.078212870312875,48.735285686752206,0.0,52.64599309726604
156,43.181965354363,60.306546182030395,55.96241093739732,27.906861988813397,29.25176930579656,0.0
157,35.11126532083592,39.61811991486677,42.6031564497744,41.74000361227812,0.0,43.00868841165748
158,58.03186510101629,52.4194676383072,46.040524835953555,35.98988140317713,0.0,44.0410055608224
159,65.84297945980369,65.273209907395,46.427826948380044,44.55607021015052,0.0,42.63668314753488
160,48.251393316743,44.29370438687137,47.39533689468724,24.15453547054564,0.0,36.40435927635676
161,54.962392793065604,51.851571357015644,36.169440553037155,33.23646985282737,0.0,44.10491728795669
162,40.82897669889981,40.94705884774636,50.83208357772676,41.01245683452073,0.0,0.0
163,56.09542540461043,51.579750929552446,42.80374419602527,55.08236724550897,0.0,43.970417155440764
164,45.20238145689748,63.756768821152754,54.0990164952984,39.15669519183836,0.0,0.0
165,45.16910796720337,44.81376838454872,26.53503598252092,24.901068916667203,0.0,39.64394405749753
166,42.7156629155618,61.721363339002,59.06726020332568,57.02616915337533,0.0,48.68023812439376
167,31.68472656647024,45.54185019707364,40.07160312540032,16.720955861114078,0.0,43.21286437618408
168,39.96827390584164,55.97290527329153,42.898811920241556,29.892110525736005,0.0,36.517366678242844
169,44.56709611942408,61.328364354240804,43.20369733109117,43.523509814333764,0.0,41.379335314949444
170,45.48033415218232,30.98716560593572,36.671416234783685,54.202241252399965,0.0,33.747904784017926
171,48.608406292768805,48.53706628171373,55.793821122215206,40.85812054096692,0.0,36.79088540835488
172,37.316327223522514,23.684127032485886,31.840469835603603,53.58595024771324,0.0,42.943416154141076
173,48.84632286275916,54.295491965520206,40.41577620581729,26.8520378129468,0.0,26.675239802233964
174,40.052795342791555,59.739750730335636,50.0445048867948,44.39173862821692,0.0,0.0
175,43.0525191658262,49.7034377755292,49.41272760056732,26.228823555287562,0.0,33.06899574116532
176,57.32905426001265,49.308779899158885,30.118354163850718,54.83021255882169,0.0,0.0
177,42.791681489399004,53.56464120525168,35.949739365976605,18.11872351755376,0.0,41.88464550736768
178,50.35475402147852,47.973248384143716,39.40281600875261,24.4063678531946,0.0,41.61914888576151
179,38.798381571417565,49.11749902558664,37.665958475528605,47.171712330730955,0.0,0.0
180,48.58412058698632,45.61166286924564,47.185843204153045,47.96889068245272,0.0,49.93374223824024
181,42.46164530383132,45.100448590090004,33.763963097473166,25.81167728606728,0.0,39.30069832122628
182,45.63224771904524,36.66769279516509,48.80914941047407,39.719644768138565,0.0,39.80664763482184
183,59.22628181558365,45.53530536573264,43.586464102285525,27.141864208121163,0.0,40.3813472573558
184,38.568785219770085,52.8323659951058,46.7148689872388,45.09125962357676,0.0,36.17865303480513
185,51.28350779091328,64.53296932518748,36.90516785742328,24.92520294221552,0.0,40.02962564593008
186,53.096252089303086,54.19628550877569,48.20180045590404,46.39145132296108,0.0,34.67471109641296
187,37.16867898679668,48.28913964073813,49.05453812728587,36.38981779087292,0.0,51.906568672465326
188,38.02184581387464,55.172273753727715,42.43904587972024,20.96327539851576,0.0,47.83502660321828
189,54.59770886062573,49.502489085448964,46.02816770759816,48.046684336025166,0.0,0.0
190,50.979958533731086,41.2907367154816,41.42058829012304,22.523492461759005,0.0,45.40964623034141
191,47.45484258209701,48.925711558957595,48.72110398792773,49.22404098593173,0.0,45.339659916461436
192,48.63057367904856,51.82147651506113,51.38642950185436,27.646965163196242,32.97916462731496,37.11101507240353
193,45.58138488245128,49.59245024262912,54.04370561075268,33.78851717538512,0.0,42.49398864805448
194,48.85241622066492,52.487681552098884,26.064909859765763,34.7117604549664,0.0,36.9959348487406
195,42.407963698858325,56.998570593717325,47.22906509037932,38.55913612542709,0.0,51.55336385542596
196,40.862712481179045,36.11279162534841,37.92525476813684,29.0626848796814,0.0,40.81233732729277
197,37.12338654023832,26.428053282263164,45.98669769310953,20.10134615660012,0.0,33.89165286008205
198,39.54587307541808,43.45810390215512,34.92278862256304,31.47273097013372,0.0,0.0
199,60.427782807395126,61.99205404592949,48.687052957327445,49.97588363710332,0.0,39.98518627638804
200,50.39291132050436,63.01413032592511,52.20114486240496,28.19644631780452,0.0,42.01507161889544
201,52.71878126530005,42.54938963042129,48.82123862563104,30.362293860926204,0.0,43.323495556211164
202,45.68032245271952,58.70228273707876,41.833852026688604,43.26023582979652,0.0,50.19420881409036
203,46.04514981291244,40.764056765998525,47.42298678455256,30.375294694185325,0.0,53.92666180940613
204,41.926758256890636,48.42222816237629,56.27162030915691,38.79650620499504,0.0,44.44943516173949
205,36.645145683295276,42.17730360180645,53.58948020441824,21.80372542996224,0.0,29.650212629464402
206,46.69567287199288,48.7243149926132,41.27655705274536,27.30438432148372,0.0,43.026191788608244
207,33.414930894891285,45.030899545363525,48.5974746366302,25.63515914030688,0.0,41.95423408287384
208,25.91239471649628,58.27873844075544,50.52417231946151,15.920238287447441,0.0,38.08153529723668
209,44.149071318176404,54.66715854716164,45.53623194973744,33.93340236079101,48.800884378311885,52.70513251063345
210,37.16296846204296,41.14778036186284,48.093544563264636,22.6398641758162,50.111886037955486,0.0
211,56.62829902714148,52.098686165112916,52.399535650836235,26.30744334932112,32.168330115705245,37.47008358945488
212,42.14093187617205,67.15061568719429,45.134320281935686,28.942579191349164,37.522337161390126,0.0
213,38.66014147214456,54.807363546787805,51.94397432041424,43.67139018153316,0.0,0.0
214,52.51412620838253,51.82924149084085,36.011449844913635,57.37532116684453,0.0,37.153775603991
215,53.5388530694666,62.358775652207,53.08051426905824,53.25929273052732,0.0,0.0
216,41.53529275537712,61.700126631619014,31.52316287036364,32.12837085324104,0.0,40.35032526442584
217,58.865622018904965,52.236207997431485,39.32478849989732,46.376097013568604,0.0,38.18378398432548
218,33.253063273928994,44.763081411571804,34.42401083049533,45.8276892898,0.0,0.0
219,35.66401999169804,55.29367179299036,53.698367416760085,30.494018465689198,0.0,0.0
220,56.85557400783736,39.8343972901992,50.89548923645481,31.901659140891525,0.0,45.5798088815764
221,54.3235697891608,43.075644730137405,44.08604447053984,32.425308960686685,0.0,35.82060855003428
222,52.01948183446549,50.89641711200436,43.13044788336507,61.1814785468742,0.0,39.407299403580275
223,51.13229195477196,36.417932531285004,31.050281107325272,27.24365168537044,0.0,38.22286072548356
224,53.25046766069469,47.340214591648085,62.18920119015604,49.92593068202864,0.0,59.593409187804646
225,42.109245560771726,39.443617419686326,48.47725917536492,25.713380091920364,0.0,39.481560644714406
226,47.12866259345744,44.241997183909,34.80067126615173,38.371270592211125,0.0,0.0
227,47.62167771557516,48.0752646576442,39.877010047611286,19.17556661963176,0.0,43.36763009354673
228,46.82634063761656,52.470161485040755,46.06429576787389,28.50884710776704,0.0,50.71509996824324
229,40.930343446564166,33.896715375541284,31.95134020136444,49.306598504197886,0.0,0.0
230,63.81437447089979,23.96521032539648,39.603366615337,30.994723674338843,39.9983560710644,40.567967417566805
231,48.93930330014796,71.25622220749408,37.51748013188024,32.791939160767484,0.0,52.23346367594965
232,53.88681430160492,54.16739286045256,45.36702318140316,32.25452810760148,0.0,56.43571102128588
233,33.87136929722156,58.818973341545444,49.71152494933584,34.61947736372696,0.0,37.96066321509996
234,32.02171615928552,49.44458014435536,37.434612936194476,34.00783311266123,0.0,45.85134058279056
235,62.50783128090709,40.02878324532496,44.592711650860764,33.80028835482328,30.042204888992607,0.0
236,53.550163241943885,42.11809143087736,45.12397864330632,44.91981799175064,0.0,0.0
237,42.35458919974104,58.266243899825135,34.29546835029205,31.303488552792842,0.0,43.1009212559656
238,49.76186174900008,48.67369826092892,44.06269462557656,39.51699613876725,0.0,0.0
239,58.05197361419404,50.18700116530208,45.231211576846796,47.070587033492885,0.0,48.53267890209444
240,60.199537735117325,36.518141061394196,44.30122496646496,56.56113848775248,0.0,23.628806864916402
241,45.83958727812084,47.045687553872646,39.10014151829664,43.02608122315,0.0,45.7068407732772
242,42.366745131510356,52.604097164534956,38.455712077395,27.684108472467315,0.0,35.18094259063784
243,58.544862349518446,44.0200439946654,43.79624994974228,52.62717892177833,0.0,53.59842237226549
244,43.77411091109632,54.2936732763018,40.51390107952268,43.52906810602144,0.0,0.0
245,56.948295587951606,46.466587171392604,45.49051032763808,43.55455262030824,0.0,0.0
246,35.48960270175988,35.71195424361644,42.424279604561555,29.950936670268803,0.0,37.42667673515924
247,53.23011213252412,49.775484003846756,31.610020138480166,44.8446262169114,0.0,31.715098472080527
248,41.31599427983432,58.45753083023448,48.108230283455434,25.618258364661,0.0,36.1914452126438
249,32.02112508710449,39.31577977761592,50.471577395329284,40.590945136343244,0.0,0.0
250,51.9086497275166,47.05881832885809,49.5007362948768,44.23076538106424,0.0,0.0
251,53.64367079830761,55.67385493999033,43.614061846767925,53.36333246521232,0.0,44.74687858731324
252,45.302188052733484,43.62036406310125,52.446178744205085,32.58635211393472,36.275828157975155,0.0
253,37.98612249237324,55.47115542504364,53.94971158936448,51.66544707604628,0.0,46.31089545040384
254,52.189842118543886,38.53026651161208,48.16304621140216,33.52333621819796,33.254320065338725,0.0
255,38.32837186310485,54.7801015099366,57.89560934878833,24.991133894371124,0.0,42.51001863115796
256,28.34855643026476,42.387734671096844,48.94669043755496,22.2064149442644,39.22358255188476,0.0
257,47.9782724722076,38.3368149232994,43.29022622838676,26.253655538901484,30.00311677022956,0.0
258,48.07600129108221,47.324539436173566,45.5944172769808,62.40763794472856,0.0,0.0
259,55.24856007349717,57.36226402699408,41.942908436767524,34.34698507246585,0.0,32.97455242537588
260,48.76120677165736,35.566666798218236,37.31460193152752,57.70173119787507,0.0,0.0
261,50.991318321889764,64.05039091708585,55.60584056979647,53.686322358395245,0.0,26.265051807608003
262,33.7336329733966,38.49394169516588,49.21775624330531,45.89262104334312,0.0,47.52096195877116
263,38.30257608229496,52.99931425525073,29.263977667923285,17.47399485458108,0.0,50.6121374857434
264,44.70185350454332,38.2253339794018,45.187583554779565,32.27257788194116,0.0,36.9566390027742
265,48.53445421747924,60.285648554657676,39.88422689272452,41.3740243950666,0.0,48.74715687635264
266,39.1256573684898,46.706274496235565,52.68370726025861,33.087051669496084,0.0,0.0
267,60.06366326704497,44.76858777019649,38.565792020722114,33.39580253050081,0.0,42.652202877845205
268,58.666011042324875,42.67607260890272,48.41429451482112,30.86732200102092,42.636220686978405,0.0
269,55.96584188333349,45.31692758778365,38.604269897946885,32.004502781117125,0.0,48.04567287185848
270,47.092783579327445,33.17418435065041,49.39230350698216,32.25526396468632,0.0,51.59961335697396
271,49.13797038249088,50.2685917774736,38.071763191218324,40.98493459530512,0.0,0.0
272,40.916732627280965,49.742889890395325,50.62078430989996,57.385363709561524,0.0,0.0
273,53.486981400616884,69.80124024379424,57.60113139520848,31.505087593427163,0.0,40.183812784409476
274,48.81340516898148,49.03703495002636,48.26538784297579,38.26965117293392,0.0,0.0
275,31.766562322988847,52.29947544040401,49.34551549501528,31.539135503020365,0.0,39.074216185905684
276,52.22075703480621,54.42982774203956,47.18615052924268,30.916996036794004,57.34917481440465,0.0
277,43.70315666028821,44.59189811869204,29.45512774454985,55.01716196881517,0.0,0.0
278,43.5901553696168,43.0782393038058,41.422126891220124,26.45977657176452,38.95412159937544,0.0
279,47.637141122760326,44.479408162703564,37.29617203956165,18.712254254948125,0.0,31.842566609190122
280,50.24441285963952,34.37091377981604,36.623127945042796,28.75214777484596,0.0,34.3131079892086
281,61.07911785672737,44.46388136375848,38.19185652592804,45.22424507239772,0.0,31.257079828019087
282,45.30106628852924,43.65060020098844,38.49404876636516,24.58402421765368,0.0,57.93667972413223
283,57.124588067022565,51.57031342840496,43.5625847570016,33.617656458633924,0.0,49.75753185241037
284,40.59903099413056,40.03971582276868,47.31368663110288,40.71088675626376,0.0,46.34891183685729
285,40.68367335656712,60.235617653578124,42.2270682671908,22.722556515091,0.0,42.17650831438312
286,52.68356376039864,53.03555513059921,49.51343336014673,41.055495115518795,0.0,0.0
287,35.23699430171848,49.847505049049154,48.627287175177806,32.60432882336448,0.0,0.0
288,45.80178944995612,46.135151076962885,46.20742280420572,31.827949943124402,0.0,53.444710959577236
289,39.38748572882776,52.6565922726954,42.28144574552512,39.17424540089349,0.0,0.0
290,66.10881199554757,52.784121068278644,55.24611454093839,36.0575484551672,0.0,46.622466855312965
291,47.94039101847872,47.51643956877773,45.56658017401968,44.186225166427086,0.0,46.773208972744044
292,55.243191404373924,49.89460074379068,29.606353139659124,56.40870879682377,0.0,0.0
293,47.1681310795422,43.62379429389248,43.02780350755212,40.501865717773846,0.0,50.07709889838712
294,50.42108697457236,57.02429387705277,45.16310122252036,30.010270278722516,0.0,47.10468528615668
295,45.699262833621525,56.36282708066977,34.4743723491308,37.23021548148072,0.0,58.15644242983773
296,51.99500407564612,48.76260843433628,50.40968544139016,50.723327462603166,0.0,0.0
297,37.66747597177248,57.03340169298389,42.538973167398765,41.95553653415032,0.0,50.18887247010216
298,30.98194085398356,54.31318369435905,38.74283448793124,42.29502481924048,0.0,0.0
299,54.34348885321081,52.400088548854406,40.967877556991205,31.842043525069563,0.0,35.94737909086952
300,50.538659708659004,56.377017870526444,37.27136633889965,30.827712966751765,42.02248695683144,37.240882308701124
301,49.94674768463136,52.89237742277716,40.76630977726096,36.923082176267805,0.0,41.37274141898968
302,28.231768448736723,52.57076042832208,50.935251677221174,38.89611523995736,0.0,0.0
303,40.15255178235816,47.670957327465764,40.44917564919543,22.87414295960392,60.87224216927164,39.25135737488644
304,41.11661658763131,49.16329228316232,37.48757935311539,18.74737748371036,0.0,57.139733223038604
305,35.53045235548732,48.353163824107,44.281194213478756,30.117542163493198,0.0,0.0
306,56.86696133296736,47.750289626192604,62.570563039198035,51.46601200644332,0.0,56.72653936000272
307,52.260777756158724,34.041960235673365,56.357421431919995,50.21420963570132,0.0,54.131429527127835
