Rank,Camera1_Performance,Camera2_Performance,Camera3_Performance,Camera4_Performance,Camera5_Performance,Camera6_Performance,Camera7_Performance
272,38.83431718347444,49.07364219210748,47.51160307228041,57.0273514899208,0.0,0.0,0.0
273,38.135193993592566,63.17066171273969,35.555775218070565,25.297674378951445,0.0,56.831799931286284,38.05186050404576
274,34.004456470985645,26.452003874343443,44.1538461651408,35.08691267770604,0.0,0.0,0.0
275,39.056540344012284,32.896877568917404,35.08343943903724,38.754490481174884,0.0,39.074216185905684,0.0
276,45.701074573130086,36.598218014281926,43.80198813005704,16.13616404131672,58.34655518477901,0.0,0.0
277,36.11669849313153,43.77031609936816,25.232913209117523,37.049526327602,0.0,0.0,0.0
278,46.9983101285688,36.43700765747628,38.016505141237765,26.10986311284232,37.34888139005644,0.0,0.0
279,45.07909347666596,35.4380212792186,27.02770310348304,25.09719966947624,0.0,38.66046177278428,60.213606596976675
280,38.94886449327432,24.252665453395164,32.71612869338932,11.023977625462122,0.0,33.82655761901696,39.23038564435997
281,35.338079725664365,37.29953410435877,42.124960114646,41.984075571650806,0.0,31.257079828019087,0.0
282,30.80327612100816,36.68282648839796,34.38381833195844,12.41147332036828,0.0,38.88122325505024,41.57447087869708
283,37.184709905978444,42.16961398845784,27.41971046091056,19.560136953339004,0.0,41.881002464514204,48.627518294291114
284,37.06179040653228,60.27891391331157,46.108345497272005,37.266915560746604,0.0,46.34891183685729,0.0
285,28.580294784121484,50.568493621889765,41.60471355775503,20.702223329439125,0.0,43.86592547288528,46.063238895357486
286,33.41131651284464,41.52709499428988,45.832468008939934,33.3933396781776,0.0,0.0,0.0
287,44.10001381935513,26.776968823635762,45.65820831613232,44.49288422145532,0.0,0.0,0.0
288,46.248870243779564,36.54914621615876,34.98180708726752,25.89878803777856,0.0,44.89277067065532,42.95497804103648
289,41.25232920625544,53.40291151342308,37.69177826869,26.031753217507003,0.0,0.0,0.0
290,41.877743225072486,44.57197658282052,55.69754007152427,18.83361961319516,0.0,52.08859331529856,41.41935259971864
291,41.2453499670828,33.39299013688536,31.435447547109202,42.84875201290692,0.0,46.773208972744044,0.0
292,45.521173301995006,30.792594807889078,26.440920687174607,39.135580439454806,0.0,0.0,0.0
293,56.23254111438156,33.057024033902245,42.39015929520444,36.93979628446884,0.0,50.07709889838712,0.0
294,25.202954657256036,50.62506897561605,40.13580270173476,21.9699299251782,0.0,44.33298580575544,50.239833716391125
295,23.57298911544492,38.398460416605765,34.239493553503245,16.79954415334176,0.0,58.15644242983773,0.0
296,39.92605452387904,45.665107756476004,46.48325368105416,32.00389960438404,0.0,0.0,0.0
297,39.939756298671604,34.62545165188784,42.91290079311024,44.99163646892976,0.0,50.18887247010216,0.0
298,37.38078078814509,39.84694118080668,35.402927938928364,38.32328526085996,0.0,0.0,0.0
299,32.50755441198816,44.266753049264445,35.539374436401886,19.36415260010832,0.0,40.6871253049414,60.938818486253595
300,48.92542500687288,39.14280116100344,34.49135231899281,26.20022455851168,31.85821362069484,37.240882308701124,0.0
301,48.82609438492829,42.785412789970046,40.420698993917405,39.3387036766036,0.0,41.37274141898968,0.0
302,44.365270005349885,36.759014848352365,46.34569457135156,40.242297407346484,0.0,0.0,0.0
303,48.297857974741646,38.87592742341132,31.120828353906766,26.36207962300608,27.44413263386584,39.25135737488644,0.0
304,43.28499259243272,40.87483476376524,53.63159353971876,18.65049959558708,0.0,35.30606315943652,55.739566715419365
305,42.49013478747724,47.32903619347728,39.10594505314372,46.85599421490517,0.0,0.0,0.0
306,27.20149118048688,46.295004407056965,48.349362891033245,32.35903141066612,0.0,56.72653936000272,0.0
307,26.453654567682992,45.361588279986556,58.08318038982247,28.632074219596316,0.0,54.131429527127835,0.0
308,41.724624450770605,30.981861014300797,39.206092294018276,40.418738808702166,0.0,0.0,0.0
309,47.261546218451954,32.0760074711094,47.38573885621341,28.139546150441756,47.23875444540347,0.0,0.0
310,35.152536296140156,33.99425946419136,43.52199883144756,33.265016468863365,0.0,0.0,0.0
311,47.47820457255408,43.57285926257152,26.972388683486443,53.38306739776576,0.0,51.596223895748764,0.0
312,41.51749511665352,47.2585665528388,60.46793165844873,20.52342520497788,0.0,42.75692021012632,39.07262250341108
313,47.72546243953267,38.68284826745524,36.394393332026596,34.217607808669484,0.0,35.208197740402724,0.0
314,32.92350458588861,32.283905942578684,37.9422877055676,17.558431737059564,0.0,24.078057113369557,42.17522274083903
315,44.97024223614544,22.200512450753923,41.783378356988486,21.822143907597244,0.0,36.718710668549,45.63737319978452
316,51.256184186095325,33.03958645102713,36.606858277373604,27.79046837254932,0.0,29.27742699567764,36.17900303776113
317,40.71461173517388,35.471137965151875,41.56821414519588,28.131851996942764,0.0,26.9198925789908,39.50436395594868
318,41.77331694379832,37.16172579673061,34.54073222212452,45.21925508090616,0.0,40.68574378461044,0.0
319,42.251116708213445,39.51715241725456,45.42099399708812,33.814032198501764,0.0,48.525451003245124,0.0
320,56.27674839846208,39.47455956390944,40.41108332309904,47.5667353568506,0.0,45.46269298913288,0.0
321,19.75482847315152,31.30681983957072,50.35283675003972,25.291500367719845,0.0,44.7547368561314,0.0
322,36.85624961197036,48.379048085837084,37.048137332313594,17.43067657156836,31.9708949512026,42.27030799068032,0.0
323,43.70768185148373,55.00913934049416,38.44102386407268,53.27523817923412,0.0,0.0,0.0
324,41.368721939788486,28.8494053360486,38.04782630608252,19.956561414475924,0.0,27.5622690874906,26.856287247166478
325,38.945021378976364,36.08056787683236,38.395212553612964,22.533064353484484,0.0,45.502227282925446,47.79321525769932
326,39.770547605236004,45.376426579253405,41.67675776292113,36.288505371195804,0.0,0.0,0.0
327,28.66832096728328,53.77710514007713,45.917338289592166,27.63129624974372,0.0,44.696708375336804,0.0
328,40.420974119837524,37.93067538100924,40.50971902946232,12.8577091282842,0.0,26.064513680081923,18.0249724787704
329,52.57085341664756,36.52831791102124,34.32295534664004,30.416746127146844,0.0,43.304283977971004,34.43905250599252
330,43.28256983058385,38.93419255459648,34.420252259537,45.902731657105605,0.0,35.986548159727846,0.0
331,39.454692409753356,36.69403475346213,43.76050188040145,48.85603198126096,0.0,0.0,0.0
332,37.33215770317824,41.6787972761738,52.31887427269639,28.105850042788923,0.0,0.0,0.0
333,40.643505234615475,37.765155632115686,35.73974118410872,20.902794142428437,0.0,0.0,0.0
334,35.18799953908868,40.630776402091925,36.05105698775861,10.852039344496362,0.0,43.39763480368381,42.603091380767076
335,26.60295125997616,31.45272224635952,43.036436003275966,21.56919143013768,0.0,30.061407515808042,0.0
336,47.37728169532808,36.29879581259472,48.6621461725198,55.806496544606965,0.0,34.34927507299012,0.0
337,31.950906907848765,47.73655854311612,30.781519101126797,40.01214431744572,0.0,0.0,0.0
338,29.357272650279842,32.1997286666252,53.04038941713172,7.713336155771361,0.0,27.667719473166564,49.56640359126312
339,29.65186656890068,55.920931723190634,27.015721829043045,15.70865135483668,39.8793336521964,0.0,0.0
340,38.6783895410964,32.4383276262198,38.61296015839092,34.76436217047848,0.0,30.63953719860536,0.0
341,41.349140044839196,31.935297221000685,39.3414241632154,46.980854746173165,0.0,0.0,0.0
342,38.502282913384875,32.13917540892153,38.07522912938676,41.46085432527556,0.0,0.0,0.0
343,37.916213974817445,25.631753367976884,35.3306372398086,26.58968045705432,0.0,32.06728527751808,52.75067698688116
344,33.098001851219564,41.25889187363413,32.3355691368844,36.209218475426674,0.0,0.0,0.0
345,34.64014176168136,30.02110239062916,42.432402379845676,28.06867947598836,0.0,32.394120145138366,0.0
346,24.82076952575844,34.92522087597793,40.32439846795717,30.853347810363164,0.0,41.211726378800485,0.0
347,31.694236128504837,40.34444087020128,39.181088748648996,17.585903977832363,29.279375782558763,31.35072959564752,0.0
348,22.83034575336632,23.79154713657436,28.37358218993392,8.99267830366684,0.0,49.42470354254744,51.713472431099206
349,53.735850601372405,38.71891337950952,32.01567596540612,27.01940950786912,0.0,46.99613784383624,50.5868187451316
350,42.5798755246238,32.550405902627205,26.6077659005512,12.969140756012163,0.0,60.0131878779458,39.584538875339405
351,42.26376358378188,24.12085857512088,55.76567798012857,27.58923929984876,0.0,43.277984877171164,34.752740742014446
352,39.25259755394932,38.115729885459324,47.196181673754566,50.14337878148636,0.0,0.0,0.0
353,44.552638986857204,36.22338019845268,44.52178903115153,37.03088836054372,0.0,35.34222187303925,0.0
354,50.09017281139161,27.73060400697256,36.18428071000008,26.19193852351328,0.0,56.286082815429594,30.82953376011784
355,26.788198976651117,32.139585075910205,37.95271499263648,23.818367759236843,0.0,0.0,0.0
356,40.68991844082712,50.58859319170836,52.28624345890016,52.48035090979193,0.0,0.0,0.0
357,34.419795750678,23.00030161150859,34.61950299532424,23.14033246724524,0.0,41.61046309384056,0.0
358,31.790866047750598,40.32905661990628,46.81261568559784,18.21626402785676,32.178315445193846,0.0,0.0
359,28.505653548049082,42.366764596135404,29.429791664768125,37.517059136516636,0.0,0.0,0.0
360,24.224211957421605,41.86362745369148,33.41997401977961,18.843375869497603,0.0,39.94563470941348,0.0
361,47.77545530885412,26.491704109224724,38.18421703434472,27.17442243533872,29.946471710553563,0.0,0.0
362,51.641513635578484,53.4411582944772,43.03447115169329,40.79000120369712,0.0,38.98840924346516,0.0
363,35.53522063850768,39.7053950537218,52.82123312450524,26.965460416495645,41.59072564563812,0.0,0.0
364,29.54072461291308,46.2300586562842,48.39133627918321,40.61612604034348,0.0,0.0,0.0
365,35.20213688733772,40.5129174198524,31.083458553544684,29.356119416004038,0.0,43.515185363161926,0.0
366,25.74568000368796,34.7892659588948,49.70053356974464,35.576572810188964,0.0,41.427825711975565,0.0
367,34.330702076165366,34.70462719585596,40.28421678796944,26.516852326516123,0.0,40.00859979467969,0.0
368,30.55585367649088,44.71503211107128,54.51030446675896,19.23446033107244,34.3192749235254,44.24015816118057,0.0
369,47.52288196478381,45.215896893745324,42.13986265882584,27.0474434302862,0.0,41.06065335000372,39.18394181384313
370,36.947540404158644,43.274994735003084,52.48376170284244,19.660328938048764,0.0,53.48433278518281,38.48444403764289
371,50.131175072120286,31.67907087408696,33.196301155474515,27.16340327312608,25.64822616602224,43.93635740452797,0.0
372,28.899134686613603,38.01661441602112,47.87945090999048,41.24266279913725,0.0,45.406175614101045,0.0
373,27.35167987642476,44.43800452994029,45.89755253258696,27.91511456516844,0.0,38.26161552593504,0.0
374,23.45589748851964,31.955504850572723,59.39411340691627,27.545948626082918,0.0,48.345399864228966,0.0
375,41.70609222382984,49.75864293758064,46.65703786228128,28.211789375536924,0.0,0.0,0.0
376,32.94856234849444,31.0583252349182,22.245341321536245,25.869870547357284,0.0,47.040493216797195,35.0201839290526
377,47.91112812529428,44.90939394307556,45.58540154475945,36.25287572100372,0.0,0.0,0.0
378,28.04273048109304,47.91862503000088,25.69993643425556,37.11857827653212,0.0,0.0,0.0
379,43.018875953720006,33.27978572928192,47.15928020350397,25.327907946825963,0.0,46.2555171655428,31.938731274902597
380,39.915353144772645,33.698981611561315,35.95484762257696,40.1456464699812,0.0,40.26960691642484,0.0
381,30.69789160418016,42.42967840479212,51.216898073605435,37.38122655554608,0.0,0.0,0.0
382,22.42188551475764,45.36810440790004,18.63055890393472,14.72106051223796,0.0,35.406418230964846,34.70236091176319
383,39.65043887660752,30.158448787786522,43.67477575223524,12.21099780996792,38.108222925815284,22.69261902110184,0.0
384,40.42881857458132,41.79581505075068,45.3264972242332,19.76221639980264,37.77979132641792,0.0,0.0
385,42.71466947663096,34.33824691578096,37.07945974475016,52.10318841814852,0.0,0.0,0.0
386,29.969873517965638,48.003618460357245,41.993719003269526,19.504641742919198,0.0,0.0,0.0
387,37.310419315251394,49.348366841452886,49.6755426266934,43.304086414872565,0.0,0.0,0.0
388,38.031477537312405,40.826934124220884,35.198979805724086,39.02327120163797,0.0,0.0,0.0
389,42.765031882502,42.775894497366444,45.451082059697725,41.70537416998544,0.0,35.0846039674684,0.0
390,29.344979365806363,36.46689367015084,51.59579500357733,34.38447487131005,0.0,32.188120312820324,0.0
391,52.657044967546284,44.12284639705452,39.226509791467805,26.63011071937016,0.0,34.81816027129968,54.097919740889246
392,41.60150924574292,42.77165275009748,45.655237210184964,29.03420279257211,0.0,32.479663251523085,0.0
393,37.892901589149716,24.49817882873792,34.4928207327818,17.92010625156476,0.0,36.33224536671672,44.76721162594292
394,45.12188526891328,47.855666304907004,45.849744871780004,40.72736234872711,0.0,0.0,0.0
395,35.44945828377539,32.483542432928886,36.2849119329788,56.318079045403266,0.0,0.0,0.0
396,41.34399334284916,34.925356876925804,43.041333219250966,49.60375399438948,0.0,54.2456713060818,0.0
397,38.09648751305736,37.21632829304856,46.44868192472616,44.68928599137124,0.0,0.0,0.0
398,40.76029074508436,28.704779301728323,26.810936641232562,22.46358573679748,0.0,37.841825994209124,32.47858754063232
399,35.354651892357204,43.0947490309038,31.815743487508602,17.73752560933416,54.2320392889024,37.73765510101468,0.0
400,35.05034350455452,34.246858310569,25.573621827818883,20.7876853848284,0.0,45.2827223889582,50.6318147699464
401,43.41061253357192,53.81026961532452,38.30245990292012,43.107969568281234,0.0,52.8973397223598,0.0
402,29.255327676997684,35.662097568810445,38.5149205842654,20.658246313414,0.0,0.0,0.0
403,59.765003196887356,35.063654470618964,41.25399642503867,32.71920924222696,0.0,29.43237841464832,38.36096578296985
404,37.578509037007365,56.62511157917096,41.8174973055068,16.29752377645108,0.0,41.16270754549176,37.34702660402853
405,54.96229730506623,52.708787182671,36.082504759004365,35.37392513264444,0.0,22.311816113012124,38.291519048614916
406,41.268510097122835,22.620442486369,41.020096736376445,23.91577027744424,35.39879477463652,46.0293305056502,0.0
407,42.891516225298396,42.79328095355409,38.33241779305348,38.659291142145236,0.0,0.0,0.0
408,44.276111999045874,41.421818697891,34.19440384650561,27.27721618436092,0.0,31.16884833345312,41.45792852990204
409,36.22979935328664,45.92526828111128,34.51773673583232,12.968780790889681,0.0,56.75540626338525,28.028363327396676
410,44.49510974658908,43.40777245887164,50.15954132852792,43.829586026359166,0.0,32.792185190465325,0.0
411,33.68118452286844,45.43568240364853,44.10407240842056,13.832928580687481,53.40180013767324,42.27251929081912,0.0
412,51.636504269539444,45.63361571532372,38.10556555688432,58.498407643991925,0.0,23.97816060302864,0.0
413,40.027663578771964,32.63273611534473,38.79631997530868,27.466912627821884,0.0,23.6316821565494,23.719811492934877
414,23.476004000598483,33.76169319261532,47.8126194874458,14.84928378020448,0.0,28.603041441099965,35.46918668378088
415,57.1786578198484,42.283443986304164,39.281205223640555,46.9591466997506,0.0,45.13944798205164,0.0
416,32.67558207464704,27.185871025740084,35.989967040713765,9.94273060678716,0.0,62.54955613857073,31.829085194664597
417,45.93529735413176,53.90017547841528,38.116254911931925,16.018748815498963,0.0,44.220063956085966,27.653943964735884
418,40.129156018999154,38.83318730989512,54.53253863122771,45.66814856578408,0.0,35.28466592330092,0.0
419,43.042970144362755,52.332471184618726,37.243968226955005,42.01682346635792,0.0,0.0,0.0
420,45.84080290010252,30.134137857675324,34.69029361538448,53.28618235060404,0.0,0.0,0.0
421,46.213835161575204,36.11442907305652,40.725688480798766,23.660241130120763,0.0,49.591905187130244,38.28742913612884
422,36.161207909131875,46.94826228814748,41.215791944448796,18.8783610640368,49.04091569657803,54.37879358333628,0.0
423,36.989036210767964,40.7664697400846,31.55849824056328,47.403088789890994,0.0,42.019663721566005,0.0
424,37.04379891650028,27.74053112027392,51.0253283555504,29.387891546815005,0.0,0.0,0.0
425,41.85776855006901,29.566542972080402,43.10221877832088,17.745749690277044,37.01034003734152,0.0,0.0
426,24.073321139331522,30.201605824587,41.838749971156,16.0492481137526,0.0,0.0,0.0
427,36.5641554959172,30.876990538224234,41.57072784210904,31.96131696320584,0.0,26.25815831004024,0.0
428,41.57114316375532,33.331405045126516,41.261096443030794,23.53040526094608,0.0,34.65928701383339,39.60850115776201
429,40.067736743403835,43.956640203539806,42.35069235460352,17.24285874695352,39.757838504652845,49.00503023090608,0.0
430,51.49189832988847,33.197987164233446,25.7560437875102,48.96018057579317,0.0,0.0,0.0
431,39.76721313666805,30.048648542794044,43.239272929175485,28.708217426099043,0.0,0.0,0.0
432,43.890370063322045,26.79862110194492,32.192495653278044,29.551834786066085,39.80315883910016,51.10111789791565,0.0
433,38.80501913521392,18.978838980329204,55.927112725493956,25.36732255698948,0.0,33.5809854106508,33.14637575531976
434,36.99719224677716,30.67775715187984,49.67593636636084,19.5688669049696,0.0,57.88651900642867,38.96598108085424
435,49.06622834067297,20.84849766582904,37.69148391221964,28.339727192460085,0.0,32.23420323634416,35.62146418323589
436,35.19472301952088,54.76275613430845,47.711538451686195,37.12165967079136,0.0,49.57316361428008,0.0
437,43.496467613099,45.23890882166848,21.4107024693356,29.08558773905788,0.0,44.70109302409496,27.266537227447802
438,24.933124944479847,56.55286869133984,30.22879847146808,20.377557199634683,42.6711993053366,36.80951543585504,0.0
439,51.544978540889595,46.10658356966956,42.982567060915,31.987227441038563,0.0,29.069999597784,36.977689187884835
440,17.44821269052872,43.53075099641857,34.91151123897132,9.2447987932512,16.1117384954668,0.0,0.0
441,55.80029294185324,54.92994274928604,34.834565280607485,44.70564345728104,0.0,42.32820297285216,0.0
442,46.71818622398952,32.662389851990405,28.023475771075645,45.9147365504452,0.0,0.0,0.0
443,30.93517948265216,30.47183276811076,23.54259702358924,11.893458327312322,0.0,28.841059220822963,52.10094086437105
444,25.457940749077355,24.34236455195652,41.41789494366421,21.119633577821322,0.0,35.412397627681926,0.0
445,48.71487828734748,30.96184422528364,26.466155938806402,24.14717029093696,0.0,45.384344509127764,41.12107311159357
446,15.944742760990883,55.20640468786504,37.102953915687955,4.172937722921321,50.38026292475235,32.386012823192324,0.0
447,32.0234555415428,52.87163477461164,26.3686663946252,44.46573370425292,0.0,0.0,0.0
448,25.05832137237872,36.127390903117124,46.22637665757664,33.44654254266056,0.0,38.27130451172008,0.0
449,32.35010926929564,41.42463909859005,53.38809672759916,20.62704018939664,0.0,37.733316898336646,47.139566073859605
450,37.06317518685648,39.64895675785359,43.343954592909164,20.316982957236124,0.0,33.689624332326964,40.15638025866848
451,50.73160259560176,46.46394786838248,57.04789062671396,52.87017195931156,0.0,43.97397812890396,0.0
452,32.470843380073724,28.346244517095442,40.14968895957141,12.73064096547564,0.0,32.484903023571164,44.57200312289328
453,44.94271414611152,31.796976790060683,54.541714302333965,25.550628610613803,0.0,43.06313920615036,40.11990655380776
454,55.55135414664413,52.2122414117806,39.820026231592195,50.69927724394765,0.0,48.52463570515469,0.0
455,38.757488291779715,26.09806137173276,36.18392067260368,24.476824048808123,41.127560138747235,0.0,0.0
456,46.26505532232708,40.430517353091446,49.469788649683444,49.05936508049624,0.0,0.0,0.0
457,45.328347161901085,49.12416945874972,35.05487305552488,50.59276801837099,0.0,25.84820675586292,0.0
458,27.818893252316517,47.31650390639912,47.3844631545356,13.61482228968084,41.72678272433572,53.88069698228908,0.0
459,42.707816310845196,39.24413387119037,57.61274581885984,43.48645327213892,0.0,0.0,0.0
460,47.398224710944284,58.74489068306564,38.86676500953032,43.542824073157284,0.0,0.0,0.0
461,27.54482485016892,43.433780976642566,42.052572484271565,33.95902097803155,0.0,42.960388824658324,0.0
462,40.53321497521764,51.20756728140048,30.249123799721485,21.52045453153308,0.0,42.2183812810846,46.07246951989708
463,26.321297166062717,57.09524169522473,35.53825590591877,9.60760884760948,0.0,49.99989959281372,28.0983310556304
464,50.95054926387852,34.07052661598328,37.5690488755032,42.23523618559144,0.0,0.0,0.0
465,30.799461067177603,34.81507723321424,31.786677754464566,28.14414438356988,0.0,0.0,0.0
466,46.093829970595365,40.174048555178324,39.48191190427305,49.20223411620508,0.0,29.5207477666784,0.0
467,36.0057428927566,39.98010022090308,36.45113172352984,33.737175699025244,0.0,0.0,0.0
468,30.05432271043944,41.14774651582657,50.935815115489525,32.57775406712244,0.0,50.560134827194325,0.0
469,33.47235048193205,37.104630011999475,27.44481177210492,29.65361440720916,0.0,42.37700904695883,0.0
470,39.11141175335604,34.44499207274793,48.66995643327552,46.80532008992104,0.0,0.0,0.0
471,39.04660429353728,52.897691360765805,34.23091240364504,21.80497114741104,0.0,30.738126529052167,30.356144214201
472,32.375648832220364,50.43170407372024,30.90928141831476,20.676483047597404,0.0,42.56419881130916,38.9294878790444
473,40.006969153489884,39.45123525253524,40.364754950716524,40.95923619270081,0.0,36.55373789351884,0.0
474,40.44201951367236,53.781187627171725,33.550282451314445,19.60804495498764,38.27063255569209,46.47187719722544,0.0
475,39.81671605839596,52.203132734988245,46.20412872665907,50.94966797609253,0.0,58.08269438693284,0.0
476,35.15182456396336,43.255021553333485,48.08463561139308,44.51475233891976,0.0,18.794625826132965,0.0
477,47.88512358342528,39.7329616736416,24.689570538030566,15.311675081061601,0.0,50.87455898128388,47.128679286874835
478,37.3430725353422,28.512984753058802,28.264876764434998,46.7791756954294,0.0,46.438828456732004,0.0
479,41.7226067259934,39.70491922114128,36.16384821691149,32.572646762366396,0.0,47.14891177010504,0.0
480,32.571773114593036,45.16206796333776,50.217617042053085,35.14997593771756,0.0,0.0,0.0
481,48.471015442646234,36.613177492342565,39.23266836924296,22.5891242735104,0.0,45.4779255161752,19.26975557370688
482,48.269144008046524,40.12310292530905,32.775954092785405,31.654362228989797,0.0,58.28718057159881,0.0
483,48.1419463788618,30.026047872153367,39.5688556625516,49.27773042095191,0.0,40.218122589259444,0.0
484,33.21899057218804,49.28443951318844,44.65322524042584,15.163275749377881,0.0,48.27470577620668,38.09075420928768
485,33.958209740085124,43.68472875507124,44.94379375616433,12.97207207267228,41.45705305399516,43.36023892678036,0.0
486,48.34250141063172,28.353265812185157,37.33623013237292,48.95232180340976,0.0,0.0,0.0
487,22.683942442366405,39.02504517789972,36.145687241377075,33.52963787203165,0.0,51.446767381675116,0.0
488,42.579452882192555,58.32486090807052,44.189267980086285,30.21754926803816,0.0,0.0,0.0
489,39.88464166936188,39.4323092325274,17.868757634728244,26.732857490421285,0.0,38.125009309975965,43.96235073839884
490,31.86896298576564,39.73947232972348,51.757639495329165,27.48333347267816,0.0,0.0,0.0
491,46.83864586706612,41.79875969329772,45.91958157853816,44.302266416853,0.0,23.14286812941228,0.0
492,32.9608541558574,28.53774884468976,41.24532183674976,40.16059352924892,0.0,49.84561638820845,0.0
493,39.59790525469048,33.847955146313126,31.748397998390764,27.021185465810397,0.0,38.36568378978144,38.5170943775892
494,54.69643180097721,41.36661571278968,32.205455424906965,60.47987014621905,0.0,0.0,0.0
495,27.4790341865544,37.5740081542732,46.40074063353516,29.445832129239243,0.0,0.0,0.0
496,38.8659055306306,40.0720931545806,44.271437149940404,21.302291641412083,34.2594161067716,29.90147229832032,0.0
497,34.61348260367608,31.258845330003243,35.341307139712924,16.32797556796792,0.0,48.45920472408581,31.6774957940384
498,31.301351898641283,32.07491589810088,47.119521780693404,23.317869543451643,0.0,0.0,0.0
499,33.68104409047528,39.689106136507526,45.88335018234441,15.63481453339084,54.44243326789964,37.62934591622956,0.0
500,52.06873499973837,41.66959315504297,36.207948701717804,23.665079158666565,40.12376495234544,0.0,0.0
501,25.59109802174284,41.03891930055561,33.01471506346432,11.8333062197288,0.0,42.792789900640486,48.77562268965024
502,33.34462798317708,49.75427164297328,27.420774539514365,42.9650444953752,0.0,0.0,0.0
503,29.289003798196962,44.30544059063132,47.28802070052424,15.63648300972088,0.0,34.792964139332646,36.71067102665196
504,42.37863342715744,35.27810248959332,43.065579513103124,34.09698749937148,0.0,36.449147596707085,0.0
505,31.627351258493764,42.888715120086395,37.478786184687486,21.773221410846844,0.0,38.18799821835308,31.618491332686595
506,33.5511985153952,52.18281807891304,41.72494084783824,8.386246639492562,0.0,43.38514412742364,36.38728466053184
507,40.13498014580515,33.14889462591448,53.75766387706452,24.60413888084204,33.84482745505336,39.14482508138716,0.0
508,35.28844452665392,29.527612591494645,55.18002204615732,18.02900856977684,33.43758104506,48.79045257852992,0.0
509,36.95444387456576,24.305472610366557,26.74706825521008,41.0163067692206,0.0,0.0,0.0
510,40.120926474744884,29.622432910563962,51.39317147854864,18.579859076136803,28.629705034102315,29.43143541767048,0.0
511,33.63598406464572,56.85642321316756,54.551181838313326,18.85004214865884,28.54111102833136,45.02679229362556,0.0
512,39.92181649763688,40.29171203387229,46.60851619543136,19.0152195728216,0.0,38.03735533421264,40.313634106770124
513,24.994141475449,38.08238474735352,51.92492323329041,27.255440917595404,0.0,0.0,0.0
514,24.795573360034002,42.042021126348835,50.10107296044139,8.533571976713962,41.300829927152684,48.940246810993045,0.0
515,34.734060207924564,48.02274290614028,50.09854630827336,19.909521076924,42.91822184742244,48.30130708591365,0.0
516,54.3570930371724,36.413555719902725,44.86530178568052,31.034299719880842,42.96152591654209,41.579696448829196,0.0
517,47.99833706488084,47.32408970761801,50.31069935151892,19.096696298311844,36.75536967692708,39.11627918434632,0.0
518,40.985573373036324,31.71101974706264,53.49829883704773,18.67498606176908,0.0,49.42350861542468,15.74401611811776
519,35.493397411121,46.192435442724964,36.94568246232097,18.8834085919114,0.0,34.94573028997648,31.624055581957162
520,33.56572221511816,46.80611177962388,37.041600192739196,47.938504624461274,0.0,32.28880752374188,0.0
521,41.5826373214206,41.617846184889316,41.933445474909526,20.1118294647598,0.0,41.81100030041576,38.327290232048284
522,39.54773432523716,37.28646015160441,51.12171169023261,47.465245294776196,0.0,39.39849359295804,0.0
523,24.393655895258558,41.720243279251044,51.27034893097513,11.54229889284056,0.0,45.437993134672645,37.48726536252024
524,50.99326100569079,31.932411758076995,52.78774006478333,44.2082254191266,0.0,33.743922676987324,0.0
525,45.9993219566706,38.51567403833684,28.266572140531597,23.01020297910948,0.0,35.00949402843244,35.2441005997152
526,53.207274564579365,31.06036207833468,43.99569368403864,23.492659611996284,0.0,37.984346256192126,37.15068200852164
527,43.66426893379728,37.53543146423304,45.25604962392089,39.23216631161748,0.0,58.16281925738569,0.0
528,41.02834438373168,41.195486540261165,47.96491189035308,23.680979522904522,0.0,0.0,0.0
529,43.142878432489724,39.2044901505158,40.41173423317036,19.4936840092308,0.0,49.851764845380245,26.947222498355483
530,47.556464321748365,38.13463052920576,32.00994571557136,25.321067568348845,42.98013829347151,0.0,0.0
531,40.75817510136628,34.10643056229572,45.26985456831416,21.763232390431643,0.0,43.30271920127856,32.16129244008899
532,33.84705562584684,46.554034285516046,40.277835821287916,33.3750768739382,0.0,0.0,0.0
533,39.02312064396656,40.53117266604248,29.303598596170964,33.827621333246,0.0,0.0,0.0
534,25.26081988237628,28.717830889494568,46.445964531490844,16.02808094164016,0.0,48.79615049058532,47.9984471837308
535,38.70118479695904,35.113051549811956,34.473488952374446,41.4300774157842,0.0,40.75421565218888,0.0
536,37.2598955334872,47.46042834884656,46.019124766648595,42.91629133248008,0.0,47.04107680498908,0.0
537,28.32204837505904,46.368528226666285,33.65982692322724,19.562667010615804,42.40577650931656,29.829061377641043,0.0
538,40.40893420304152,51.48936146629233,30.33796495166008,15.769013093019241,0.0,49.175035360710716,19.3179735282898
539,38.0698681367784,47.193103720547164,45.597460986612,36.700765420442636,0.0,49.058935087089125,0.0
540,41.753604604306325,40.35777557533752,46.60784090095085,19.802927677848324,0.0,22.768559383250963,49.01372866266597
541,38.85171913625284,29.20544057164236,54.11706343681361,37.25084811042616,0.0,0.0,0.0
542,49.07874995610084,35.43396147365737,47.41601321362432,29.72102596889348,0.0,37.289924572365486,53.77786428552016
543,39.13767351681844,50.56604406748588,35.8238936161096,16.5941184355984,0.0,41.144232839807636,22.48544674080292
544,40.28430625225328,38.361553305973764,32.47598051321128,15.5646892279382,0.0,43.974856730681644,45.481648806890846
545,37.67789018045208,56.10118524883092,48.9711894869306,24.99693843860292,0.0,44.81843010377964,0.0
546,54.37494505557461,42.63063105616056,51.829871092524726,30.948411250764163,0.0,43.790987652032996,30.868163470159114
