Rank,Camera1_Performance,Camera2_Performance,Camera3_Performance,Camera4_Performance,Camera5_Performance,Camera6_Performance
88,42.063825676,32.906211756000005,25.12726958,24.290552792,41.551054424,0.0
89,41.596987396,37.827618804000004,36.313923716000005,37.696407432,0.0,0.0
90,21.578468299999997,41.687973276,42.560542608,9.345526344,41.771276496,0.0
91,39.240007044,32.61809608,40.90933666,51.805663599999995,0.0,0.0
92,38.810439204,28.951081648000006,34.501457796000004,15.280758996,0.0,33.178315444000006
93,32.35817084,36.761934808,30.947124800000005,21.744061184,43.428774331999996,0.0
94,25.135005552,31.380496496000003,57.23617652,24.61754282,0.0,41.056609292000005
95,60.538505184,48.079622556000004,31.653006088,25.806413136,0.0,30.946471708
96,48.954886508,42.508814996,27.275396699999998,19.999335396,0.0,42.590725644
97,44.145581932,30.994358103999996,41.202225992,21.721841660000003,0.0,38.779791324
98,43.86648338,48.85918452,45.811224744,27.217294155999998,0.0,38.010340036
99,29.371136904,29.072178867999998,35.254523512000006,15.369548631999999,0.0,52.18573631200001
100,52.846885208,46.90897903600001,50.382825476,51.817895484,0.0,0.0
101,31.154225172000004,52.173353848000005,33.400632792,16.195920636000004,0.0,18.111738496
102,40.11032477199999,20.591749752000002,15.188994704,53.256749848,0.0,0.0
103,38.284018696,21.327862804000002,45.215469544,19.462780508,0.0,43.12756014
104,52.237048951999995,40.621856184,48.516302236,51.256640448,0.0,0.0
105,25.224524188000004,49.708993228,42.97013144,9.048525368,0.0,42.123764952
106,42.207294824,33.29659504,39.630798024,32.558253104,0.0,0.0
107,44.718455636,50.490234828000006,46.465644812,35.510520236000005,0.0,50.23035367599999
108,28.026193524,47.751417392,38.18370272,7.509264592000001,44.063121988000006,31.14499926
109,50.019084648,29.822080032,41.73196625600001,46.923912352,0.0,50.786657544
110,40.259406892,39.881840948000004,39.636873171999994,18.667616424,0.0,43.98013829200001
111,49.691808888,45.887945832,35.482818512,39.91997342,0.0,0.0
112,44.589044924,44.584676879999996,55.252075396,26.381229868,24.218545920000004,53.6823825
113,30.185731324,31.352267492000003,44.205658016,34.17348618,0.0,43.535266216000004
114,36.421943852000005,37.179712712000004,44.182597468000004,15.721766424000002,0.0,47.841330812
115,39.218406584,42.185612096,34.990477823999996,15.111473188000001,0.0,33.303960988
116,42.938546847999994,51.689714348,39.335839248000006,29.517126272,30.541925936000002,0.0
117,29.63243608,42.925057044000006,37.264527912,11.337850524,0.0,31.940727372000005
118,41.334031020000005,41.43686794400001,29.611618780000004,19.492793116000005,0.0,34.311477172000004
119,24.652587100000005,48.043151768,56.661182008,9.222737204000001,55.067744135999995,59.68687827200001
120,39.578253368000006,44.14813755600001,52.371101604,44.899635724,0.0,48.30737404399999
121,51.289208476000006,43.327990492,45.321109207999996,23.323087120000004,0.0,20.13250542
122,34.010310464,43.83923266400001,59.150217212,22.367123655999997,34.605285132,0.0
123,43.187837748,27.77887352,25.348412252000003,14.02205226,0.0,41.395836312
124,40.62297110800001,40.848366072,30.261688639999996,19.637895552,0.0,53.98198786800001
125,36.50577065200001,37.216790224,45.794092988,20.122726448000005,34.200797512,34.83579916
126,32.034936328,36.40045003600001,36.949993432,32.349250828,0.0,54.842457536
127,42.021259367999996,46.452954848,43.20716806,34.455967804,0.0,0.0
128,27.419020164000003,39.088518808,48.160702456,45.058098736000005,0.0,46.55648618
129,24.469475212000003,34.663731496000004,52.415868692000004,34.721311992000004,0.0,0.0
130,29.520641339999997,32.361014052,34.626612808000004,26.358261331999998,0.0,37.152716928000004
131,39.887420344,51.13493332000001,31.288477424,22.491298068000003,23.348658687999997,30.842134916000003
132,48.826704940000006,40.045244071999996,34.458716192000004,21.749160220000004,29.649341143999997,48.36315158
133,44.942690456,44.113849248,41.417745076,22.465776904,0.0,39.253692372
134,51.019487612000006,38.541497104,43.306537848000005,26.892348664000004,0.0,42.901418008
135,35.234422388,35.447268568,29.431172248000003,24.461481576,0.0,0.0
136,21.196372012,59.898128448,28.955549616,7.885403488000001,0.0,43.113237832
137,35.890599176,39.18413826,29.007974351999998,37.8653858,0.0,38.153582904000004
138,40.586962712,37.178308964,39.256170600000004,25.274944972,0.0,0.0
139,37.638624236000005,38.405184792,37.069383767999994,16.968510984000005,42.227923788,42.987371476
140,37.3379661,46.824796108,28.058092832000003,21.093178008000002,0.0,56.658698611999995
141,29.457795119999997,34.774092912,51.43159982400001,38.685092071999996,0.0,29.324454915999997
142,45.442023424000006,52.52434304,54.93906873200001,17.398031668,0.0,34.6467631
143,52.33749498,40.83492256,37.557803948,30.249391656,0.0,29.944891979999998
144,37.821364984,42.219340204,41.30637083599999,18.812243964,0.0,33.378916028000006
145,34.206161264,40.628063456,44.5799116,10.0701276,27.640316368,0.0
146,30.19365506,45.903736812,45.447258664,22.01229244,30.634800479999996,50.89076950000001
147,48.507410244000006,38.414641120000006,52.855661748,24.760773172000004,0.0,52.038716428
148,43.596710968,40.73144016,42.53071430000001,51.465991792,0.0,34.443817104000004
149,40.539205936,36.419552036,40.249391351999996,49.686187432,0.0,0.0
150,20.884974551999996,33.730546756,44.726344484,30.455200292,0.0,29.573294888
151,31.467225608000003,42.68009473600001,42.516667336000005,44.630421616,0.0,0.0
152,37.532228368000006,53.874835651999994,44.433877496,32.751922448,0.0,0.0
153,41.419588839999996,37.994193596,32.054341688,22.219887588,0.0,37.247683804000005
154,49.2621938,45.073799128000005,48.83762015199999,26.327534968,0.0,41.346260172
155,45.648141376000005,40.947968880000005,41.392109096000006,38.541515796000006,0.0,52.64599310000001
156,36.533215344000006,49.374589760000006,52.721198012,21.977743096,26.189180212,0.0
157,36.585951516,48.782905572000004,38.950734896,27.331728840000004,0.0,43.008688412
158,43.9807098,42.987764148000004,42.705996400000004,25.3169783,0.0,44.04100556
159,35.845757228000004,44.044521208000006,48.426379172,45.305574936000006,0.0,42.636683147999996
160,28.761848384,35.96308408,44.608947091999994,8.617108948000002,0.0,36.404359276
161,37.849573716,42.934671024000004,31.074559263999994,29.239767192,0.0,44.104917288
162,34.809460552000004,34.313976944000004,46.596988192000005,39.763677048000005,0.0,0.0
163,25.381356771999997,21.987579128,39.120665632000005,30.397970407999996,0.0,43.970417155999996
164,32.592673839999996,46.82910948,49.840544672,35.587010008,0.0,0.0
165,38.218657740000005,36.86822513600001,22.514754344000004,16.109873656000005,0.0,39.64394406
166,45.348138132,32.596557884,55.26838055200001,52.92781312,0.0,48.680238124
167,61.71414073200001,50.777729256,45.555673139999996,51.159419208,0.0,43.212864376000006
168,39.599425168,50.217108003999996,38.865334931999996,21.216213652000004,0.0,36.517366676
169,35.848308916,45.471583968000004,39.88200243200001,31.021562708,0.0,41.379335315999995
170,48.5830089,42.21779998,33.528995896000005,45.693663976,0.0,33.747904784
171,39.25503922800001,34.13427274400001,43.061472628000004,43.4728127,0.0,36.79088540800001
172,47.996753568,55.842630876,38.520844756,30.774393748,0.0,42.943416152000005
173,51.55646917200001,47.062436484,36.638325464,27.717773456,0.0,26.675239803999993
174,37.26292429600001,56.308770304,44.868359556,26.379332168,0.0,0.0
175,36.767567199999995,41.08518746800001,45.750072636000006,16.850591312,0.0,33.06899574
176,33.514787608000006,43.995785944000005,27.327753508,39.091001792,0.0,0.0
177,45.227899120000004,36.397125396,31.642149764000006,20.933021948000004,0.0,41.884645504000005
178,40.60712104,43.466136448,35.021166887999996,15.934163068000002,0.0,41.619148888
179,49.254672584000005,46.28511982,33.547668615999996,53.271378788,0.0,0.0
180,41.340939956,44.212364536,36.397590256,36.8231427,0.0,49.933742236
181,43.161001395999996,44.543779556000004,30.805195796,17.212615228000004,0.0,39.30069832
182,44.963849164,51.416404904000004,44.379261108,42.168924956,0.0,39.806647636
183,33.086199052,41.892235404,40.353989476,16.436231036000002,0.0,40.38134726
184,44.177202224,46.730522388000004,35.37381628799999,36.586336076,0.0,36.17865303200001
185,50.27267093600001,20.284944512000003,32.04967646,18.188253328000002,0.0,40.029625644
186,47.173521048,47.97465662,45.651882056000005,32.225255952,0.0,34.674711095999996
187,38.065984236,40.749879312000004,27.354796715999996,39.359531008,0.0,51.906568672000006
188,41.934190216,40.657950168,38.052384068,15.575885368,0.0,47.835026604
189,29.208792139999996,32.772042552,42.967367180000004,26.387527792,0.0,0.0
190,32.085853123999996,44.06928528,36.260005632,15.027282708000001,0.0,45.40964622800001
191,43.170392187999994,39.828747624,49.692605128,32.622598520000004,0.0,45.339659915999995
192,39.82275628000001,40.106108372,42.86392354,18.098944704000004,29.856145767999998,37.111015076
193,43.773968484,29.952622088000002,50.78026168,15.317502412,0.0,42.493988648000006
194,37.078633192,41.821105204000006,21.469827744,25.285765484,0.0,36.995934852
195,46.538454568,50.501020944,60.636742576,40.715123784,0.0,51.553363856000004
196,42.252580712,54.236528136000004,33.484528088,28.111924948,0.0,40.812337324000005
197,34.22663874,58.672180155999996,41.5058511,22.42661114,0.0,33.89165286
198,47.90718458,44.446750568000006,31.467000232000004,39.911467412,0.0,0.0
199,25.731205524,53.655611356,45.700331172,32.934673136,0.0,39.98518627600001
200,30.195045876000005,47.664664444,48.827638884,13.173005492000001,0.0,42.01507162
201,40.65585281600001,36.91379045199999,45.588500524,18.459387812,0.0,43.323495556000005
202,38.19521889200001,49.337695327999995,42.539543904,39.589177624,0.0,50.19420881600001
203,43.59447359600001,27.863742904,44.37566537200001,21.237986192,0.0,53.926661808
204,49.59606966,44.202426776,43.47379302000001,49.115034007999995,0.0,44.44943515999999
205,37.006592196,35.737166316,50.09780640799999,21.336737076000002,0.0,29.650212628000006
206,28.567241424000002,36.626011416000004,36.910382548,13.725821172,0.0,43.026191788000006
207,37.474962776,49.199530752,44.870502368000004,18.083674224000003,0.0,41.954234084
208,58.498212716,52.005241172000005,55.340557503999996,47.233586832,0.0,38.081535296
209,44.932708407999996,42.657975056000005,38.331610364,26.93903414,43.471761848,52.705132512
210,32.776523536,39.376274360000004,44.227098124,11.387580356,46.38030976,0.0
211,38.255312952,28.093492748000003,43.060318943999995,23.846751628,28.280018876,37.470083587999994
212,27.776636312,39.36212853600001,41.026226412,13.253532024,32.858213624,0.0
213,32.692541408,64.30964954800001,48.418445416,39.77502354,0.0,0.0
214,24.737468188,38.940911812,42.58032350799999,28.749919176,0.0,37.153775604
215,32.41953143200001,51.82427755200001,48.027460248,40.646569488,0.0,0.0
216,25.512555256000002,41.226935639999994,28.074482104000005,17.7327835,0.0,40.350325264
217,43.564187324,40.586717492000005,32.500978048,50.02061211600001,0.0,38.18378398400001
218,46.505037783999995,47.393179868,32.072116432,48.62339866399999,0.0,0.0
219,26.37944284,42.735963704,48.818044732,27.254889468,0.0,0.0
220,33.570659652,29.402020608,47.489926684,24.163737748,0.0,45.57980888
221,30.459544948000005,47.183100636000006,35.772106120000004,33.686722012000004,0.0,35.820608551999996
222,25.932090116,33.428573052,56.23722681200001,30.760757595999998,0.0,39.407299404
223,49.98122043200001,35.460610944,26.229236459999996,25.027305564000002,0.0,38.222860724
224,37.55624676,52.594781936000004,39.209805596,37.34398848,0.0,59.593409188
225,40.814347536,43.220478580000005,44.146969563999996,16.925707268,0.0,39.481560644000005
226,28.672597024,39.486373220000004,30.203167436,23.061998392,0.0,0.0
227,31.6828162,32.242321996,35.084344148,15.286950732000001,0.0,43.367630092000006
228,40.933374768,49.925029984000005,42.076961296,12.487263672,0.0,50.715099968
229,38.949301472,27.35658888,28.817525148,38.376107836,0.0,0.0
230,36.34936082,49.21293101599999,41.562017484,26.351326888,36.976106632000004,40.56796742
