Rank,Angle1,Distance1,Density1,Angle2,Distance2,Density2,Angle3,Distance3,Density3,Angle4,Distance4,Density4,Angle5,Distance5,Density5,Angle6,Distance6,Density6,Angle7,Distance7,Density7
 13,4.99366244701493,4.00670057780814,2,7.77298991338727,6.52256231837721,0,0,0,0,4.99366244701493,0,0,0,0,0,0,0,0,0,0,0
 13,4.99366244701493,4.00670057780814,2,7.77298991338727,6.52256231837721,1,6.79924838110809,3.36534883320646,0,4.99366244701493,0,0,0,0,0,0,0,0,0,0,0
 13,4.99366244701493,4.00670057780814,2,7.77298991338727,6.52256231837721,1,6.79924838110809,3.36534883320646,3,4.99366244701493,0,0,0,0,0,2.23970880285859,4.28954910584302,0,0,0,0
 13,4.99366244701493,4.00670057780814,2,7.77298991338727,6.52256231837721,1,6.79924838110809,3.36534883320646,3,4.99366244701493,0,0,0,0,0,2.23970880285859,4.28954910584302,4,0,0,0
 13,4.99366244701493,4.00670057780814,2,7.77298991338727,6.52256231837721,1,4.87538408739272,5.29236903845383,3,4.99366244701493,0,0,0,0,0,2.23970880285859,4.28954910584302,4,0,0,0
 13,4.99366244701493,4.00670057780814,2,7.77298991338727,6.52256231837721,1,4.87538408739272,5.29236903845383,3,4.99366244701493,3.32545392644672,1,0,0,0,2.23970880285859,4.28954910584302,4,0,0,0
 14,5.37999187399372,5.89382577418786,1,6.32466232689982,4.85325747357872,0,0,0,0,5.37999187399372,0,0,0,0,0,0,0,0,0,0,0
 14,5.37999187399372,5.89382577418786,1,6.32466232689982,4.85325747357872,1,5.97985479771662,6.51958155646185,0,5.37999187399372,0,0,0,0,0,0,0,0,0,0,0
 14,5.37999187399372,5.89382577418786,1,6.32466232689982,4.85325747357872,1,5.97985479771662,6.51958155646185,3,5.37999187399372,0,0,0,0,0,4.4873381688743,2.24040633892786,0,0,0,0
 14,5.37999187399372,5.89382577418786,1,6.32466232689982,4.85325747357872,1,5.97985479771662,6.51958155646185,3,5.37999187399372,0,0,0,0,0,4.4873381688743,2.24040633892786,2,0,0,0
 14,5.37999187399372,5.89382577418786,1,6.32466232689982,4.85325747357872,1,5.97985479771662,6.51958155646185,3,5.37999187399372,0,0,0,0,0,4.4873381688743,2.24040633892786,2,4.43165603798454,6.07951527177327,1
 15,4.46018804247934,6.50759278828039,1,4.70745042321198,6.42430785290442,0,0,0,0,4.46018804247934,0,0,0,0,0,0,0,0,0,0,0
 15,4.46018804247934,6.50759278828039,1,4.70745042321198,6.42430785290442,1,3.74869334854032,2.98511960619714,0,4.46018804247934,0,0,0,0,0,0,0,0,0,0,0
 15,4.46018804247934,6.50759278828039,1,4.70745042321198,6.42430785290442,1,3.74869334854032,2.98511960619714,3,4.46018804247934,0,0,0,0,0,0,0,0,0,0,0
 15,4.46018804247934,6.50759278828039,1,4.70745042321198,6.42430785290442,1,3.74869334854032,2.98511960619714,3,4.46018804247934,0,0,4.08673021853471,5.66548808471138,1,0,0,0,0,0,0
 16,7.75048622736715,6.037060207683,1,4.70845467309699,3.97879021667908,0,0,0,0,7.75048622736715,0,0,0,0,0,0,0,0,0,0,0
 16,7.75048622736715,6.037060207683,1,4.70845467309699,3.97879021667908,1,4.57528736323981,5.08720547515199,0,7.75048622736715,0,0,0,0,0,0,0,0,0,0,0
 16,7.75048622736715,6.037060207683,1,4.70845467309699,3.97879021667908,1,4.57528736323981,5.08720547515199,3,7.75048622736715,0,0,0,0,0,0,0,0,0,0,0
 16,7.75048622736715,6.037060207683,1,4.70845467309699,3.97879021667908,1,4.57528736323981,5.08720547515199,3,7.75048622736715,6.15972801082041,2,0,0,0,0,0,0,0,0,0
 17,6.32949060605668,4.57764749625218,1,4.44851985323067,5.45823437561011,0,0,0,0,6.32949060605668,0,0,0,0,0,0,0,0,0,0,0
 17,6.32949060605668,4.57764749625218,1,4.44851985323067,5.45823437561011,1,4.5488504568538,7.80764034898797,0,6.32949060605668,0,0,0,0,0,0,0,0,0,0,0
 17,6.32949060605668,4.57764749625218,1,4.44851985323067,5.45823437561011,1,4.5488504568538,7.80764034898797,3,6.32949060605668,0,0,0,0,0,6.658482351039,6.27201835237883,0,0,0,0
 17,6.32949060605668,4.57764749625218,1,4.44851985323067,5.45823437561011,1,4.5488504568538,7.80764034898797,3,6.32949060605668,0,0,0,0,0,6.658482351039,6.27201835237883,6,0,0,0
 17,6.32949060605668,4.57764749625218,1,4.44851985323067,5.45823437561011,1,4.5488504568538,7.80764034898797,3,6.32949060605668,0,0,0,0,0,6.658482351039,6.27201835237883,6,3.94811947173464,4.62770124905316,2
 18,3.53062473028897,6.35080469982359,1,2.82563137111845,6.45870842505877,0,0,0,0,3.53062473028897,0,0,0,0,0,0,0,0,0,0,0
 18,3.53062473028897,6.35080469982359,1,2.82563137111845,6.45870842505877,1,5.3255812926702,7.31313975953135,0,3.53062473028897,0,0,0,0,0,0,0,0,0,0,0
 18,3.53062473028897,6.35080469982359,1,2.82563137111845,6.45870842505877,1,5.3255812926702,7.31313975953135,3,3.53062473028897,0,0,0,0,0,0,0,0,0,0,0
 18,3.53062473028897,6.35080469982359,1,2.82563137111845,6.45870842505877,1,5.3255812926702,7.31313975953135,3,3.53062473028897,3.26618622722534,1,0,0,0,0,0,0,0,0,0
 19,2.03709103360428,4.2916450495472,1,3.86459727814258,5.00896891817633,0,0,0,0,2.03709103360428,0,0,0,0,0,0,0,0,0,0,0
 19,2.03709103360428,4.2916450495472,1,3.86459727814258,5.00896891817633,1,5.42294133687634,5.10001192135238,0,2.03709103360428,0,0,0,0,0,0,0,0,0,0,0
 19,2.03709103360428,4.2916450495472,1,3.86459727814258,5.00896891817633,1,5.42294133687634,5.10001192135238,2,2.03709103360428,0,0,0,0,0,4.41260944937464,6.58677264998625,0,0,0,0
 19,2.03709103360428,4.2916450495472,1,3.86459727814258,5.00896891817633,1,5.42294133687634,5.10001192135238,2,2.03709103360428,0,0,0,0,0,4.41260944937464,6.58677264998625,5,0,0,0
 19,2.03709103360428,4.2916450495472,1,3.86459727814258,5.00896891817633,1,4.98256554305637,4.54615476210668,4,2.03709103360428,0,0,0,0,0,4.41260944937464,6.58677264998625,5,0,0,0
 19,2.03709103360428,4.2916450495472,1,3.86459727814258,5.00896891817633,1,4.98256554305637,4.54615476210668,4,2.03709103360428,0,0,4.88606553118414,4.48760653220068,1,4.41260944937464,6.58677264998625,5,0,0,0
 20,6.88300490045074,4.53701663154369,1,2.80284897024694,5.17573493677636,0,0,0,0,6.88300490045074,0,0,0,0,0,0,0,0,0,0,0
 20,6.88300490045074,4.53701663154369,1,2.80284897024694,5.17573493677636,1,2.9226496753187,3.62504201424984,0,6.88300490045074,0,0,0,0,0,0,0,0,0,0,0
 20,6.88300490045074,4.53701663154369,1,2.80284897024694,5.17573493677636,1,2.9226496753187,3.62504201424984,2,6.88300490045074,0,0,0,0,0,0,0,0,0,0,0
 20,6.88300490045074,4.53701663154369,1,2.80284897024694,5.17573493677636,1,2.9226496753187,3.62504201424984,2,6.88300490045074,4.60851580825378,2,0,0,0,0,0,0,0,0,0
 21,5.35783438657898,2.73745003496562,2,3.85614339770295,5.0637419420305,0,0,0,0,5.35783438657898,0,0,0,0,0,0,0,0,0,0,0
 21,5.35783438657898,2.73745003496562,2,3.85614339770295,5.0637419420305,1,7.53096166801897,5.26376135539883,0,5.35783438657898,0,0,0,0,0,0,0,0,0,0,0
 21,5.35783438657898,2.73745003496562,2,3.85614339770295,5.0637419420305,1,7.53096166801897,5.26376135539883,5,5.35783438657898,0,0,0,0,0,7.05794776865682,7.44486411040061,0,0,0,0
 21,5.35783438657898,2.73745003496562,2,3.85614339770295,5.0637419420305,1,7.53096166801897,5.26376135539883,5,5.35783438657898,0,0,0,0,0,7.05794776865682,7.44486411040061,2,0,0,0
 21,5.35783438657898,2.73745003496562,2,3.85614339770295,5.0637419420305,1,5.44154925493897,6.35465723753511,4,5.35783438657898,0,0,0,0,0,7.05794776865682,7.44486411040061,2,0,0,0
 21,5.35783438657898,2.73745003496562,2,3.85614339770295,5.0637419420305,1,5.44154925493897,6.35465723753511,4,5.35783438657898,5.17780855234864,3,0,0,0,7.05794776865682,7.44486411040061,2,0,0,0
 22,5.50447633502034,6.89947553810579,1,6.07778262262999,7.40125791799929,0,0,0,0,5.50447633502034,0,0,0,0,0,0,0,0,0,0,0
 22,5.50447633502034,6.89947553810579,1,6.07778262262999,7.40125791799929,1,5.66077411123637,5.6883801249984,0,5.50447633502034,0,0,0,0,0,0,0,0,0,0,0
 22,5.50447633502034,6.89947553810579,1,6.07778262262999,7.40125791799929,1,5.66077411123637,5.6883801249984,4,5.50447633502034,0,0,0,0,0,6.43050241009719,4.07215104260164,0,0,0,0
 22,5.50447633502034,6.89947553810579,1,6.07778262262999,7.40125791799929,1,5.66077411123637,5.6883801249984,4,5.50447633502034,0,0,0,0,0,6.43050241009719,4.07215104260164,2,0,0,0
 22,5.50447633502034,6.89947553810579,1,6.07778262262999,7.40125791799929,1,5.66077411123637,5.6883801249984,4,5.50447633502034,0,0,0,0,0,6.43050241009719,4.07215104260164,2,7.20243668003384,4.89405257118547,1
 23,5.63167421847227,3.83601102709636,2,5.52920710979005,4.01856316423965,0,0,0,0,5.63167421847227,0,0,0,0,0,0,0,0,0,0,0
 23,5.63167421847227,3.83601102709636,2,5.52920710979005,4.01856316423965,2,5.99408992140045,5.05643889320811,0,5.63167421847227,0,0,0,0,0,0,0,0,0,0,0
 23,5.63167421847227,3.83601102709636,2,5.52920710979005,4.01856316423965,2,5.99408992140045,5.05643889320811,4,5.63167421847227,0,0,0,0,0,8.54965248861937,3.63773992070485,0,0,0,0
 23,5.63167421847227,3.83601102709636,2,5.52920710979005,4.01856316423965,2,5.99408992140045,5.05643889320811,4,5.63167421847227,0,0,0,0,0,8.54965248861937,3.63773992070485,4,0,0,0
 23,5.63167421847227,3.83601102709636,2,5.52920710979005,4.01856316423965,2,7.51329335788608,3.08903765040857,4,5.63167421847227,0,0,0,0,0,8.54965248861937,3.63773992070485,4,0,0,0
 23,5.63167421847227,3.83601102709636,2,5.52920710979005,4.01856316423965,2,7.51329335788608,3.08903765040857,4,5.63167421847227,5.39820718483279,2,0,0,0,8.54965248861937,3.63773992070485,4,0,0,0
 24,6.57524962355759,6.56592167058925,2,5.13248617898976,7.28240569127773,0,0,0,0,6.57524962355759,0,0,0,0,0,0,0,0,0,0,0
 24,6.57524962355759,6.56592167058925,2,5.13248617898976,7.28240569127773,2,4.02263016445694,5.82205179887142,0,6.57524962355759,0,0,0,0,0,0,0,0,0,0,0
 24,6.57524962355759,6.56592167058925,2,5.13248617898976,7.28240569127773,2,4.02263016445694,5.82205179887142,3,6.57524962355759,0,0,0,0,0,2.68142504201695,4.4806684746176,0,0,0,0
 24,6.57524962355759,6.56592167058925,2,5.13248617898976,7.28240569127773,2,4.02263016445694,5.82205179887142,3,6.57524962355759,0,0,0,0,0,2.68142504201695,4.4806684746176,2,0,0,0
 24,6.57524962355759,6.56592167058925,2,5.13248617898976,7.28240569127773,2,4.02263016445694,5.82205179887142,3,6.57524962355759,0,0,0,0,0,2.68142504201695,4.4806684746176,2,1.81682039833414,5.55748071936861,1
 25,4.97951281934985,2.63804603035665,1,4.16399113253233,7.35014470046706,0,0,0,0,4.97951281934985,0,0,0,0,0,0,0,0,0,0,0
 25,4.97951281934985,2.63804603035665,1,4.16399113253233,7.35014470046706,1,2.70394141758717,4.08213014121789,0,4.97951281934985,0,0,0,0,0,0,0,0,0,0,0
 25,4.97951281934985,2.63804603035665,1,4.16399113253233,7.35014470046706,1,2.70394141758717,4.08213014121789,3,4.97951281934985,0,0,0,0,0,0,0,0,0,0,0
 25,4.97951281934985,2.63804603035665,1,4.16399113253233,7.35014470046706,1,2.70394141758717,4.08213014121789,3,4.97951281934985,5.51399217075323,2,0,0,0,0,0,0,0,0,0
 26,4.19800736506203,5.76232364449815,2,2.86924144341009,6.12058431793757,0,0,0,0,4.19800736506203,0,0,0,0,0,0,0,0,0,0,0
 26,4.19800736506203,5.76232364449815,2,2.86924144341009,6.12058431793757,2,8.69945060163442,4.16754550801482,0,4.19800736506203,0,0,0,0,0,0,0,0,0,0,0
 26,4.19800736506203,5.76232364449815,2,2.86924144341009,6.12058431793757,2,8.69945060163442,4.16754550801482,4,4.19800736506203,0,0,0,0,0,1.93930229765424,4.70694469985318,0,0,0,0
 26,4.19800736506203,5.76232364449815,2,2.86924144341009,6.12058431793757,2,8.69945060163442,4.16754550801482,4,4.19800736506203,0,0,0,0,0,1.93930229765424,4.70694469985318,2,0,0,0
 26,4.19800736506203,5.76232364449815,2,2.86924144341009,6.12058431793757,2,8.69945060163442,4.16754550801482,4,4.19800736506203,0,0,0,0,0,1.93930229765424,4.70694469985318,2,2.20198605512854,6.04616567401917,2
 27,4.26714241266908,3.85980958986341,1,3.0879358168356,3.64151075480942,0,0,0,0,4.26714241266908,0,0,0,0,0,0,0,0,0,0,0
 27,4.26714241266908,3.85980958986341,1,3.0879358168356,3.64151075480942,1,7.67574489529238,2.50276271182821,0,4.26714241266908,0,0,0,0,0,0,0,0,0,0,0
 27,4.26714241266908,3.85980958986341,1,3.0879358168356,3.64151075480942,1,7.67574489529238,2.50276271182821,3,4.26714241266908,0,0,0,0,0,0,0,0,0,0,0
 27,4.26714241266908,3.85980958986341,1,3.0879358168356,3.64151075480942,1,7.67574489529238,2.50276271182821,3,4.26714241266908,0,0,3.26634171892532,6.11071710751384,2,0,0,0,0,0,0
 28,5.35996159953137,5.69573547903643,1,3.8002574465279,7.2092699065061,0,0,0,0,5.35996159953137,0,0,0,0,0,0,0,0,0,0,0
 28,5.35996159953137,5.69573547903643,1,3.8002574465279,7.2092699065061,1,3.55749565505702,4.80375807376454,0,5.35996159953137,0,0,0,0,0,0,0,0,0,0,0
 28,5.35996159953137,5.69573547903643,1,3.8002574465279,7.2092699065061,1,3.55749565505702,4.80375807376454,2,5.35996159953137,0,0,0,0,0,0,0,0,0,0,0
 28,5.35996159953137,5.69573547903643,1,3.8002574465279,7.2092699065061,1,3.55749565505702,4.80375807376454,2,5.35996159953137,1.87700342999929,1,0,0,0,0,0,0,0,0,0
 29,6.21283444077843,5.15355410505132,3,4.1577413514633,6.9061699071948,0,0,0,0,6.21283444077843,0,0,0,0,0,0,0,0,0,0,0
 29,6.21283444077843,5.15355410505132,3,4.1577413514633,6.9061699071948,2,4.24028598654855,4.539237848129,0,6.21283444077843,0,0,0,0,0,0,0,0,0,0,0
 29,6.21283444077843,5.15355410505132,3,4.1577413514633,6.9061699071948,2,4.24028598654855,4.539237848129,3,6.21283444077843,0,0,0,0,0,7.30231544718899,5.0160584925001,0,0,0,0
 29,6.21283444077843,5.15355410505132,3,4.1577413514633,6.9061699071948,2,4.24028598654855,4.539237848129,3,6.21283444077843,0,0,0,0,0,7.30231544718899,5.0160584925001,6,0,0,0
 29,6.21283444077843,5.15355410505132,3,4.1577413514633,6.9061699071948,2,5.60578419625643,4.9939578182017,3,6.21283444077843,0,0,0,0,0,7.30231544718899,5.0160584925001,6,0,0,0
 29,6.21283444077843,5.15355410505132,3,4.1577413514633,6.9061699071948,2,5.60578419625643,4.9939578182017,3,6.21283444077843,3.64329237483631,1,0,0,0,7.30231544718899,5.0160584925001,6,0,0,0
 30,7.16404408742987,4.59930440047784,1,4.83121270697259,6.05952314974172,0,0,0,0,7.16404408742987,0,0,0,0,0,0,0,0,0,0,0
 30,7.16404408742987,4.59930440047784,1,4.83121270697259,6.05952314974172,1,4.50695957475602,6.33472873175025,0,7.16404408742987,0,0,0,0,0,0,0,0,0,0,0
 30,7.16404408742987,4.59930440047784,1,4.83121270697259,6.05952314974172,1,4.50695957475602,6.33472873175025,3,7.16404408742987,0,0,0,0,0,0,0,0,0,0,0
